#Nu	Zh	Pt2	RCC	RCFe	RCPb	RCD2##### RCX = (sig_rad/sig_born)_X
3.99	0.45	1.125	0.920309	0.91967	0.91908	0.921333	
3.99	0.55	0.05	0.924117	0.923422	0.92279	0.925168	
3.99	0.55	0.175	0.922822	0.922131	0.921505	0.923862	
3.99	0.55	0.325	0.92128	0.920606	0.919994	0.922309	
3.99	0.55	0.475	0.920081	0.919427	0.91883	0.921102	
3.99	0.55	0.65	0.919592	0.918951	0.918363	0.92061	
3.99	0.55	1.125	0.919524	0.918892	0.918309	0.920542	
3.99	0.65	0.05	0.921427	0.920751	0.920138	0.922457	
3.99	0.65	0.175	0.920102	0.919436	0.918832	0.921122	
3.99	0.65	0.325	0.918829	0.918181	0.917592	0.91984	
3.99	0.65	0.475	0.91814	0.917506	0.916928	0.919147	
3.99	0.65	0.65	0.918085	0.91746	0.916886	0.919092	
3.99	0.65	1.125	0.881847	0.881322	0.880949	0.882553	
3.99	0.75	0.05	0.919101	0.918453	0.917863	0.920114	
3.99	0.75	0.175	0.917653	0.917018	0.91644	0.918655	
3.99	0.75	0.325	0.916517	0.915898	0.915334	0.917511	
3.99	0.75	0.475	0.884671	0.884146	0.883763	0.885402	
3.99	0.75	0.65	0.883115	0.882596	0.882221	0.883833	
3.99	0.75	1.125	0.880966	0.880451	0.880085	0.881666	
3.99	0.9	0.05	0.883349	0.882829	0.882451	0.884069	
3.99	0.9	0.175	0.883403	0.882893	0.882521	0.884125	
3.99	0.9	0.325	0.882873	0.882371	0.882006	0.883591	
3.99	0.9	0.475	0.882424	0.88192	0.881556	0.883138	
3.99	0.9	0.65	0.881071	0.880574	0.880216	0.881773	
3.99	0.9	1.125	0.879996	0.879491	0.879132	0.880689	
