#Q2	Xb	Zh	Pt	Phi	SigmaB	SigmaOb	Tail1	Taile2	Fact_noex	Fact_ex
2.31045	0.365264	0.365582	0.327716	-172.5	0	0	0	0	0.788899	0.788899
2.31045	0.365264	0.365582	0.327716	-157.5	0	0	0	0	0.788697	0.788697
2.31045	0.365264	0.365582	0.327716	-142.5	0	0	0	0	0.789281	0.789281
2.31045	0.365264	0.365582	0.327716	-127.5	0	0	0	0	0.788683	0.788683
2.31045	0.365264	0.365582	0.327716	-112.5	0	0	0	0	0.79234	0.79234
2.31045	0.365264	0.365582	0.327716	-97.5	0	0	0	0	0.790808	0.790808
2.31045	0.365264	0.365582	0.327716	-82.5	0	0	0	0	0.790367	0.790367
2.31045	0.365264	0.365582	0.327716	-67.5	0	0	0	0	0.789281	0.789281
2.31045	0.365264	0.365582	0.327716	-52.5	0	0	0	0	0.788103	0.788103
2.31045	0.365264	0.365582	0.327716	-37.5	0	0	0	0	0.787465	0.787465
2.31045	0.365264	0.365582	0.327716	-22.5	0	0	0	0	0.78853	0.78853
2.31045	0.365264	0.365582	0.327716	-7.5	0	0	0	0	0.790865	0.790865
2.31045	0.365264	0.365582	0.327716	7.5	0	0	0	0	0.790865	0.790865
2.31045	0.365264	0.365582	0.327716	22.5	0	0	0	0	0.78853	0.78853
2.31045	0.365264	0.365582	0.327716	37.5	0	0	0	0	0.787465	0.787465
2.31045	0.365264	0.365582	0.327716	52.5	0	0	0	0	0.788103	0.788103
2.31045	0.365264	0.365582	0.327716	67.5	0	0	0	0	0.789281	0.789281
2.31045	0.365264	0.365582	0.327716	82.5	0	0	0	0	0.790367	0.790367
2.31045	0.365264	0.365582	0.327716	97.5	0	0	0	0	0.790808	0.790808
2.31045	0.365264	0.365582	0.327716	112.5	0	0	0	0	0.79234	0.79234
2.31045	0.365264	0.365582	0.327716	127.5	0	0	0	0	0.788683	0.788683
2.31045	0.365264	0.365582	0.327716	142.5	0	0	0	0	0.789281	0.789281
2.31045	0.365264	0.365582	0.327716	157.5	0	0	0	0	0.788697	0.788697
2.31045	0.365264	0.365582	0.327716	172.5	0	0	0	0	0.788899	0.788899
1.24565	0.202867	0.52982	0.438585	-172.5	0	0	0	0	0.909766	0.909766
1.24565	0.202867	0.52982	0.438585	-157.5	0	0	0	0	0.914834	0.914834
1.24565	0.202867	0.52982	0.438585	-142.5	0	0	0	0	0.921958	0.921958
1.24565	0.202867	0.52982	0.438585	-127.5	0	0	0	0	0.93642	0.93642
1.24565	0.202867	0.52982	0.438585	-112.5	0	0	0	0	0.954775	0.954775
1.24565	0.202867	0.52982	0.438585	-97.5	0	0	0	0	0.954018	0.954018
1.24565	0.202867	0.52982	0.438585	-82.5	0	0	0	0	0.951661	0.951661
1.24565	0.202867	0.52982	0.438585	-67.5	0	0	0	0	0.949823	0.949823
1.24565	0.202867	0.52982	0.438585	-52.5	0	0	0	0	0.948285	0.948285
1.24565	0.202867	0.52982	0.438585	-37.5	0	0	0	0	0.946806	0.946806
1.24565	0.202867	0.52982	0.438585	-22.5	0	0	0	0	0.945619	0.945619
