 #***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.0140   1.7940  22.9171   0.2350   1.4200  0.35313E+02  0.35311E+02  0.13290E-02  0.39848E+02  0.18839E-01  0.14690E+01  0.38361E+02  0.10000E+01
    5.0140   1.7940  23.4063   0.2450   1.4804  0.32049E+02  0.32047E+02  0.12990E-02  0.35959E+02  0.14819E-01  0.12769E+01  0.34668E+02  0.10000E+01
    5.0140   1.7940  23.8861   0.2550   1.5408  0.29137E+02  0.29136E+02  0.12785E-02  0.32510E+02  0.11734E-01  0.11081E+01  0.31390E+02  0.10000E+01
    5.0140   1.7940  24.3570   0.2650   1.6012  0.26532E+02  0.26530E+02  0.12482E-02  0.29453E+02  0.93383E-02  0.97301E+00  0.28471E+02  0.10000E+01
    5.0140   1.7940  24.8195   0.2750   1.6617  0.24194E+02  0.24193E+02  0.12114E-02  0.26726E+02  0.74626E-02  0.85311E+00  0.25865E+02  0.10000E+01
    5.0140   1.7940  25.4985   0.2900   1.7523  0.21120E+02  0.21119E+02  0.11604E-02  0.23167E+02  0.53762E-02  0.70521E+00  0.22456E+02  0.10000E+01
    5.0140   1.7940  26.5942   0.3150   1.9034  0.16939E+02  0.16938E+02  0.10968E-02  0.18381E+02  0.31770E-02  0.51987E+00  0.17858E+02  0.10000E+01
    5.0140   1.7940  27.8562   0.3450   2.0847  0.13124E+02  0.13123E+02  0.10330E-02  0.14067E+02  0.17301E-02  0.36607E+00  0.13699E+02  0.10000E+01
    5.0140   1.7940  29.0676   0.3750   2.2659  0.10261E+02  0.10260E+02  0.96382E-03  0.10858E+02  0.96193E-03  0.26171E+00  0.10595E+02  0.10000E+01
    5.0140   1.7940  30.4251   0.4100   2.4774  0.76230E+01  0.76221E+01  0.89603E-03  0.79876E+01  0.49861E-03  0.18067E+00  0.78064E+01  0.10000E+01
    5.0140   1.7940  32.0940   0.4550   2.7493  0.52937E+01  0.52929E+01  0.82970E-03  0.54701E+01  0.22472E-03  0.11443E+00  0.53555E+01  0.10000E+01
