 #***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.0140   1.7940  27.8562   0.3450   2.0847  0.37386E+03  0.37389E+03 -0.31971E-01  0.39827E+03  0.84357E-03  0.81650E+01  0.39010E+03  0.10000E+01
    5.0140   1.7940  29.0676   0.3750   2.2659  0.28722E+03  0.28725E+03 -0.30059E-01  0.30257E+03  0.25836E-03  0.59303E+01  0.29664E+03  0.10000E+01
    5.0140   1.7940  30.4251   0.4100   2.4774  0.21186E+03  0.21187E+03 -0.12955E-01  0.22058E+03  0.13086E-03  0.41523E+01  0.21642E+03  0.10000E+01
    5.0140   1.7940  32.0940   0.4550   2.7493  0.14378E+03  0.14374E+03  0.32886E-01  0.14765E+03  0.41655E-04  0.26966E+01  0.14496E+03  0.10000E+01
    5.0140   1.7940  34.3765   0.5200   3.1421  0.82274E+02  0.82158E+02  0.11631E+00  0.82998E+02  0.10476E-06  0.15583E+01  0.81440E+02  0.10000E+01
    5.0140   1.6940  20.6391   0.1750   1.0903  0.16686E+04  0.16672E+04  0.14093E+01  0.19708E+04  0.30712E+00  0.69941E+02  0.19006E+04  0.10000E+01
    5.0140   1.6940  21.2273   0.1850   1.1526  0.14874E+04  0.14862E+04  0.11675E+01  0.17434E+04  0.19033E+00  0.59539E+02  0.16837E+04  0.10000E+01
    5.0140   1.6940  21.8003   0.1950   1.2149  0.13306E+04  0.13296E+04  0.95889E+00  0.15483E+04  0.13239E+00  0.50958E+02  0.14972E+04  0.10000E+01
    5.0140   1.6940  22.3593   0.2050   1.2772  0.11941E+04  0.11933E+04  0.77988E+00  0.13798E+04  0.10077E+00  0.43824E+02  0.13359E+04  0.10000E+01
    5.0140   1.6940  22.9053   0.2150   1.3395  0.10746E+04  0.10740E+04  0.62707E+00  0.12332E+04  0.80423E-01  0.37857E+02  0.11952E+04  0.10000E+01
    5.0140   1.6940  23.4394   0.2250   1.4018  0.96955E+03  0.96905E+03  0.49728E+00  0.11057E+04  0.64923E-01  0.32845E+02  0.10728E+04  0.10000E+01
    5.0140   1.6940  23.9621   0.2350   1.4641  0.87673E+03  0.87635E+03  0.38777E+00  0.99368E+03  0.51865E-01  0.28590E+02  0.96504E+03  0.10000E+01
    5.0140   1.6940  24.4744   0.2450   1.5264  0.79436E+03  0.79406E+03  0.29593E+00  0.89495E+03  0.40542E-01  0.24970E+02  0.86994E+03  0.10000E+01
    5.0140   1.6940  24.9768   0.2550   1.5887  0.72096E+03  0.72074E+03  0.21951E+00  0.80756E+03  0.30853E-01  0.21877E+02  0.78566E+03  0.10000E+01
    5.0140   1.6940  25.4699   0.2650   1.6510  0.65532E+03  0.65516E+03  0.15650E+00  0.72996E+03  0.22811E-01  0.19223E+02  0.71072E+03  0.10000E+01
    5.0140   1.6940  25.9542   0.2750   1.7133  0.59643E+03  0.59632E+03  0.10508E+00  0.66080E+03  0.16373E-01  0.16938E+02  0.64384E+03  0.10000E+01
    5.0140   1.6940  26.6653   0.2900   1.8067  0.51893E+03  0.51888E+03  0.46283E-01  0.57054E+03  0.94139E-02  0.14076E+02  0.55646E+03  0.10000E+01
    5.0140   1.6940  27.8131   0.3150   1.9625  0.41328E+03  0.41329E+03 -0.75458E-02  0.44905E+03  0.32393E-02  0.10472E+02  0.43858E+03  0.10000E+01
    5.0140   1.6940  29.1354   0.3450   2.1494  0.31617E+03  0.31619E+03 -0.23028E-01  0.33917E+03  0.77007E-03  0.74847E+01  0.33168E+03  0.10000E+01
    5.0140   1.6940  30.4050   0.3750   2.3363  0.24276E+03  0.24279E+03 -0.22173E-01  0.25746E+03  0.23990E-03  0.54285E+01  0.25203E+03  0.10000E+01
    5.0140   1.6940  31.8282   0.4100   2.5543  0.17892E+03  0.17893E+03 -0.10078E-01  0.18748E+03  0.12157E-03  0.37907E+01  0.18369E+03  0.10000E+01
    5.0140   1.6940  33.5784   0.4550   2.8347  0.12127E+03  0.12124E+03  0.23605E-01  0.12531E+03  0.37176E-04  0.24504E+01  0.12286E+03  0.10000E+01
    5.0140   1.6940  35.9733   0.5200   3.2397  0.69227E+02  0.69140E+02  0.87448E-01  0.70252E+02  0.91290E-07  0.13910E+01  0.68861E+02  0.10000E+01
    5.0140   1.5990  20.6007   0.1600   1.0253  0.17039E+04  0.17025E+04  0.14854E+01  0.20584E+04  0.71392E+00  0.83137E+02  0.19745E+04  0.10000E+01
    5.0140   1.5990  21.5558   0.1750   1.1215  0.14234E+04  0.14222E+04  0.11352E+01  0.16980E+04  0.29105E+00  0.64648E+02  0.16331E+04  0.10000E+01
    5.0140   1.5990  22.1707   0.1850   1.1856  0.12689E+04  0.12679E+04  0.94031E+00  0.15019E+04  0.18095E+00  0.55070E+02  0.14467E+04  0.10000E+01
    5.0140   1.5990  22.7698   0.1950   1.2496  0.11352E+04  0.11344E+04  0.77236E+00  0.13337E+04  0.12624E+00  0.47163E+02  0.12864E+04  0.10000E+01
    5.0140   1.5990  23.3544   0.2050   1.3137  0.10188E+04  0.10181E+04  0.62836E+00  0.11883E+04  0.96236E-01  0.40583E+02  0.11477E+04  0.10000E+01
    5.0140   1.5990  23.9254   0.2150   1.3778  0.91691E+03  0.91640E+03  0.50555E+00  0.10622E+04  0.76782E-01  0.35076E+02  0.10270E+04  0.10000E+01
    5.0140   1.5990  24.4839   0.2250   1.4419  0.82729E+03  0.82689E+03  0.40134E+00  0.95206E+03  0.61880E-01  0.30438E+02  0.92156E+03  0.10000E+01
    5.0140   1.5990  25.0307   0.2350   1.5060  0.74809E+03  0.74777E+03  0.31342E+00  0.85544E+03  0.49306E-01  0.26509E+02  0.82888E+03  0.10000E+01
    5.0140   1.5990  25.5666   0.2450   1.5701  0.67780E+03  0.67756E+03  0.23972E+00  0.77029E+03  0.38424E-01  0.23164E+02  0.74709E+03  0.10000E+01
    5.0140   1.5990  26.0921   0.2550   1.6341  0.61518E+03  0.61500E+03  0.17843E+00  0.69498E+03  0.29144E-01  0.20305E+02  0.67465E+03  0.10000E+01
    5.0140   1.5990  26.6081   0.2650   1.6982  0.55916E+03  0.55903E+03  0.12785E+00  0.62809E+03  0.21469E-01  0.17849E+02  0.61022E+03  0.10000E+01
    5.0140   1.5990  27.1148   0.2750   1.7623  0.50891E+03  0.50882E+03  0.86577E-01  0.56850E+03  0.15353E-01  0.15734E+02  0.55275E+03  0.10000E+01
    5.0140   1.5990  27.8590   0.2900   1.8584  0.44275E+03  0.44272E+03  0.39314E-01  0.49071E+03  0.87769E-02  0.13082E+02  0.47762E+03  0.10000E+01
    5.0140   1.5990  29.0604   0.3150   2.0186  0.35255E+03  0.35255E+03 -0.47416E-02  0.38601E+03  0.29924E-02  0.97348E+01  0.37628E+03  0.10000E+01
    5.0140   1.5990  30.4447   0.3450   2.2109  0.26962E+03  0.26963E+03 -0.16804E-01  0.29136E+03  0.70894E-03  0.69561E+01  0.28441E+03  0.10000E+01
    5.0140   1.5990  31.7743   0.3750   2.4031  0.20694E+03  0.20695E+03 -0.16537E-01  0.22101E+03  0.22451E-03  0.50410E+01  0.21597E+03  0.10000E+01
    5.0140   1.5990  33.2651   0.4100   2.6274  0.15242E+03  0.15243E+03 -0.78559E-02  0.16080E+03  0.11367E-03  0.35153E+01  0.15728E+03  0.10000E+01
    5.0140   1.5990  35.0993   0.4550   2.9158  0.10319E+03  0.10318E+03  0.17253E-01  0.10733E+03  0.33431E-04  0.22656E+01  0.10507E+03  0.10000E+01
    5.0140   1.5990  37.6104   0.5200   3.3324  0.58784E+02  0.58717E+02  0.66867E-01  0.60025E+02  0.80412E-07  0.12679E+01  0.58757E+02  0.10000E+01
    5.0140   1.5090  21.4941   0.1600   1.0524  0.14636E+04  0.14624E+04  0.12112E+01  0.17873E+04  0.67917E+00  0.77534E+02  0.17091E+04  0.10000E+01
    5.0140   1.5090  22.4916   0.1750   1.1510  0.12228E+04  0.12219E+04  0.92516E+00  0.14742E+04  0.27740E+00  0.60338E+02  0.14136E+04  0.10000E+01
