# ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.0140   1.6440  23.8167   0.2220   1.4039  0.36500E+04  0.36483E+04  0.16978E+01  0.41655E+04  0.18049E+00  0.11360E+03  0.40517E+04  0.10000E+01
    5.0140   1.6440  24.9089   0.2425   1.5336  0.29551E+04  0.29541E+04  0.10102E+01  0.33322E+04  0.67979E-01  0.85843E+02  0.32463E+04  0.10000E+01
    5.0140   1.6440  25.9580   0.2630   1.6632  0.24109E+04  0.24104E+04  0.53705E+00  0.26881E+04  0.25923E-01  0.65732E+02  0.26223E+04  0.10000E+01
    5.0140   1.6440  26.9691   0.2835   1.7928  0.19780E+04  0.19778E+04  0.22389E+00  0.21823E+04  0.99613E-02  0.50908E+02  0.21314E+04  0.10000E+01
    5.0140   1.6440  27.9463   0.3040   1.9225  0.16295E+04  0.16295E+04  0.28676E-01  0.17804E+04  0.38427E-02  0.39826E+02  0.17405E+04  0.10000E+01
    5.0140   1.6440  28.8930   0.3245   2.0521  0.13465E+04  0.13465E+04 -0.43310E-01  0.14579E+04  0.14836E-02  0.31504E+02  0.14264E+04  0.10000E+01
    5.0140   1.6440  29.8121   0.3450   2.1818  0.11151E+04  0.11151E+04 -0.68876E-01  0.11973E+04  0.57177E-03  0.25119E+02  0.11722E+04  0.10000E+01
    5.0140   1.6440  30.7063   0.3655   2.3114  0.92473E+03  0.92480E+03 -0.71441E-01  0.98522E+03  0.21943E-03  0.20163E+02  0.96505E+03  0.10000E+01
    5.0140   1.6440  31.5775   0.3860   2.4410  0.76777E+03  0.76782E+03 -0.58542E-01  0.81210E+03  0.83724E-04  0.16276E+02  0.79582E+03  0.10000E+01
    5.0140   1.6440  32.4277   0.4065   2.5707  0.63799E+03  0.63803E+03 -0.35722E-01  0.67028E+03  0.31705E-04  0.13211E+02  0.65707E+03  0.10000E+01
    5.0140   1.6440  33.2584   0.4270   2.7003  0.53057E+03  0.53058E+03 -0.70131E-02  0.55388E+03  0.11901E-04  0.10778E+02  0.54310E+03  0.10000E+01
    5.0140   1.6440  34.0712   0.4475   2.8300  0.44154E+03  0.44149E+03  0.47429E-01  0.45813E+03  0.44226E-05  0.88372E+01  0.44929E+03  0.10000E+01
    5.0140   1.6440  34.8673   0.4680   2.9596  0.36756E+03  0.36745E+03  0.11074E+00  0.37914E+03  0.16255E-05  0.73015E+01  0.37183E+03  0.10000E+01
    5.0140   1.6440  35.6478   0.4885   3.0892  0.30602E+03  0.30585E+03  0.17383E+00  0.31391E+03  0.59039E-06  0.60736E+01  0.30784E+03  0.10000E+01
    5.0140   1.6440  36.4138   0.5090   3.2189  0.25474E+03  0.25450E+03  0.23486E+00  0.25988E+03  0.21173E-06  0.50874E+01  0.25479E+03  0.10000E+01
    5.0140   1.6440  37.1661   0.5295   3.3485  0.21189E+03  0.21160E+03  0.29258E+00  0.21505E+03  0.74937E-07  0.42930E+01  0.21076E+03  0.10000E+01
    5.0140   1.6440  37.9057   0.5500   3.4782  0.17604E+03  0.17570E+03  0.34618E+00  0.17778E+03  0.26155E-07  0.36502E+01  0.17413E+03  0.10000E+01
    5.0140   1.5540  21.0722   0.1605   1.0421  0.63267E+04  0.63220E+04  0.47433E+01  0.76062E+04  0.37063E+01  0.27248E+03  0.73300E+04  0.10000E+01
    5.0140   1.5540  22.3939   0.1810   1.1752  0.49271E+04  0.49239E+04  0.32663E+01  0.58319E+04  0.12859E+01  0.19464E+03  0.56360E+04  0.10000E+01
    5.0140   1.5540  23.6453   0.2015   1.3083  0.38992E+04  0.38970E+04  0.21753E+01  0.45498E+04  0.46218E+00  0.14231E+03  0.44070E+04  0.10000E+01
    5.0140   1.5540  24.8373   0.2220   1.4414  0.31253E+04  0.31239E+04  0.13856E+01  0.35989E+04  0.17039E+00  0.10601E+03  0.34927E+04  0.10000E+01
    5.0140   1.5540  25.9779   0.2425   1.5745  0.25304E+04  0.25296E+04  0.82697E+00  0.28780E+04  0.63964E-01  0.80211E+02  0.27977E+04  0.10000E+01
    5.0140   1.5540  27.0737   0.2630   1.7076  0.20644E+04  0.20640E+04  0.44270E+00  0.23210E+04  0.24308E-01  0.61487E+02  0.22595E+04  0.10000E+01
    5.0140   1.5540  28.1300   0.2835   1.8407  0.16936E+04  0.16934E+04  0.18825E+00  0.18837E+04  0.93075E-02  0.47666E+02  0.18361E+04  0.10000E+01
    5.0140   1.5540  29.1510   0.3040   1.9738  0.13951E+04  0.13951E+04  0.29263E-01  0.15362E+04  0.35775E-02  0.37318E+02  0.14989E+04  0.10000E+01
    5.0140   1.5540  30.1404   0.3245   2.1069  0.11526E+04  0.11526E+04 -0.30728E-01  0.12575E+04  0.13759E-02  0.29523E+02  0.12280E+04  0.10000E+01
    5.0140   1.5540  31.1012   0.3450   2.2400  0.95434E+03  0.95439E+03 -0.50994E-01  0.10323E+04  0.52813E-03  0.23539E+02  0.10087E+04  0.10000E+01
    5.0140   1.5540  32.0360   0.3655   2.3731  0.79130E+03  0.79135E+03 -0.53676E-01  0.84913E+03  0.20187E-03  0.18887E+02  0.83024E+03  0.10000E+01
    5.0140   1.5540  32.9470   0.3860   2.5062  0.65682E+03  0.65687E+03 -0.44551E-01  0.69965E+03  0.76703E-04  0.15242E+02  0.68441E+03  0.10000E+01
    5.0140   1.5540  33.8362   0.4065   2.6393  0.54565E+03  0.54568E+03 -0.27848E-01  0.57723E+03  0.28922E-04  0.12364E+02  0.56486E+03  0.10000E+01
    5.0140   1.5540  34.7053   0.4270   2.7724  0.45361E+03  0.45362E+03 -0.66369E-02  0.47675E+03  0.10808E-04  0.10079E+02  0.46667E+03  0.10000E+01
    5.0140   1.5540  35.5557   0.4475   2.9055  0.37735E+03  0.37731E+03  0.34275E-01  0.39415E+03  0.39981E-05  0.82683E+01  0.38588E+03  0.10000E+01
    5.0140   1.5540  36.3889   0.4680   3.0386  0.31400E+03  0.31392E+03  0.84040E-01  0.32604E+03  0.14625E-05  0.68130E+01  0.31923E+03  0.10000E+01
    5.0140   1.5540  37.2059   0.4885   3.1717  0.26131E+03  0.26117E+03  0.13373E+00  0.26978E+03  0.52861E-06  0.56452E+01  0.26413E+03  0.10000E+01
    5.0140   1.5540  38.0078   0.5090   3.3048  0.21739E+03  0.21721E+03  0.18185E+00  0.22320E+03  0.18865E-06  0.47080E+01  0.21849E+03  0.10000E+01
    5.0140   1.5540  38.7957   0.5295   3.4380  0.18068E+03  0.18045E+03  0.22743E+00  0.18454E+03  0.66421E-07  0.39521E+01  0.18059E+03  0.10000E+01
    5.0140   1.5540  39.5703   0.5500   3.5711  0.15004E+03  0.14977E+03  0.26981E+00  0.15247E+03  0.23063E-07  0.33398E+01  0.14913E+03  0.10000E+01
    5.0140   1.4640  22.0020   0.1605   1.0692  0.54071E+04  0.54033E+04  0.38694E+01  0.65734E+04  0.35378E+01  0.25458E+03  0.63153E+04  0.10000E+01
    5.0140   1.4640  23.3836   0.1810   1.2058  0.42119E+04  0.42093E+04  0.26623E+01  0.50391E+04  0.12242E+01  0.18219E+03  0.48557E+04  0.10000E+01
    5.0140   1.4640  24.6920   0.2015   1.3423  0.33339E+04  0.33322E+04  0.17728E+01  0.39307E+04  0.43873E+00  0.13344E+03  0.37968E+04  0.10000E+01
    5.0140   1.4640  25.9385   0.2220   1.4789  0.26728E+04  0.26717E+04  0.11304E+01  0.31086E+04  0.16125E+00  0.99570E+02  0.30088E+04  0.10000E+01
    5.0140   1.4640  27.1315   0.2425   1.6155  0.21643E+04  0.21636E+04  0.67649E+00  0.24854E+04  0.60344E-01  0.75455E+02  0.24099E+04  0.10000E+01
    5.0140   1.4640  28.2779   0.2630   1.7520  0.17659E+04  0.17655E+04  0.36446E+00  0.20039E+04  0.22856E-01  0.57925E+02  0.19460E+04  0.10000E+01
    5.0140   1.4640  29.3832   0.2835   1.8886  0.14488E+04  0.14487E+04  0.15775E+00  0.16260E+04  0.87212E-02  0.44962E+02  0.15810E+04  0.10000E+01
    5.0140   1.4640  30.4518   0.3040   2.0252  0.11935E+04  0.11934E+04  0.28317E-01  0.13257E+04  0.33400E-02  0.35239E+02  0.12904E+04  0.10000E+01
    5.0140   1.4640  31.4876   0.3245   2.1617  0.98593E+03  0.98596E+03 -0.21653E-01  0.10848E+04  0.12797E-02  0.27891E+02  0.10569E+04  0.10000E+01
    5.0140   1.4640  32.4936   0.3450   2.2983  0.81624E+03  0.81628E+03 -0.37586E-01  0.89020E+03  0.48931E-03  0.22246E+02  0.86795E+03  0.10000E+01
    5.0140   1.4640  33.4727   0.3655   2.4349  0.67671E+03  0.67675E+03 -0.40141E-01  0.73203E+03  0.18628E-03  0.17854E+02  0.71417E+03  0.10000E+01
    5.0140   1.4640  34.4270   0.3860   2.5714  0.56161E+03  0.56164E+03 -0.33718E-01  0.60292E+03  0.70486E-04  0.14406E+02  0.58852E+03  0.10000E+01
    5.0140   1.4640  35.3588   0.4065   2.7080  0.46645E+03  0.46647E+03 -0.21534E-01  0.49723E+03  0.26461E-04  0.11682E+02  0.48555E+03  0.10000E+01
    5.0140   1.4640  36.2696   0.4270   2.8446  0.38768E+03  0.38769E+03 -0.59229E-02  0.41052E+03  0.98454E-05  0.95178E+01  0.40100E+03  0.10000E+01
    5.0140   1.4640  37.1611   0.4475   2.9811  0.32239E+03  0.32236E+03  0.24709E-01  0.33924E+03  0.36256E-05  0.78093E+01  0.33143E+03  0.10000E+01
    5.0140   1.4640  38.0347   0.4680   3.1177  0.26818E+03  0.26811E+03  0.63863E-01  0.28050E+03  0.13201E-05  0.64307E+01  0.27407E+03  0.10000E+01
    5.0140   1.4640  38.8915   0.4885   3.2542  0.22307E+03  0.22296E+03  0.10302E+00  0.23196E+03  0.47491E-06  0.53149E+01  0.22664E+03  0.10000E+01
    5.0140   1.4640  39.7328   0.5090   3.3908  0.18547E+03  0.18533E+03  0.14101E+00  0.19179E+03  0.16864E-06  0.44163E+01  0.18737E+03  0.10000E+01
    5.0140   1.4640  40.5595   0.5295   3.5274  0.15407E+03  0.15389E+03  0.17703E+00  0.15847E+03  0.59078E-07  0.36892E+01  0.15478E+03  0.10000E+01
    5.0140   1.4640  41.3724   0.5500   3.6639  0.12786E+03  0.12765E+03  0.21056E+00  0.13083E+03  0.20409E-07  0.31007E+01  0.12773E+03  0.10000E+01
    5.0140   1.3740  23.0105   0.1605   1.0963  0.46114E+04  0.46082E+04  0.31550E+01  0.56762E+04  0.33849E+01  0.23913E+03  0.54337E+04  0.10000E+01
    5.0140   1.3740  24.4573   0.1810   1.2363  0.35933E+04  0.35912E+04  0.21687E+01  0.43508E+04  0.11683E+01  0.17150E+03  0.41782E+04  0.10000E+01
    5.0140   1.3740  25.8278   0.2015   1.3764  0.28453E+04  0.28438E+04  0.14439E+01  0.33936E+04  0.41753E+00  0.12588E+03  0.32673E+04  0.10000E+01
    5.0140   1.3740  27.1337   0.2220   1.5164  0.22818E+04  0.22809E+04  0.92136E+00  0.26835E+04  0.15302E+00  0.94120E+02  0.25893E+04  0.10000E+01
    5.0140   1.3740  28.3839   0.2425   1.6564  0.18481E+04  0.18475E+04  0.55275E+00  0.21453E+04  0.57084E-01  0.71456E+02  0.20738E+04  0.10000E+01
    5.0140   1.3740  29.5856   0.2630   1.7965  0.15081E+04  0.15078E+04  0.29951E+00  0.17294E+04  0.21550E-01  0.54951E+02  0.16744E+04  0.10000E+01
    5.0140   1.3740  30.7444   0.2835   1.9365  0.12376E+04  0.12374E+04  0.13172E+00  0.14030E+04  0.81949E-02  0.42723E+02  0.13603E+04  0.10000E+01
    5.0140   1.3740  31.8651   0.3040   2.0765  0.10195E+04  0.10195E+04  0.26441E-01  0.11437E+04  0.31271E-02  0.33532E+02  0.11101E+04  0.10000E+01
    5.0140   1.3740  32.9516   0.3245   2.2165  0.84226E+03  0.84227E+03 -0.15134E-01  0.93560E+03  0.11937E-02  0.26565E+02  0.90903E+03  0.10000E+01
    5.0140   1.3740  34.0071   0.3450   2.3566  0.69726E+03  0.69728E+03 -0.27552E-01  0.76753E+03  0.45469E-03  0.21204E+02  0.74632E+03  0.10000E+01
    5.0140   1.3740  35.0346   0.3655   2.4966  0.57804E+03  0.57807E+03 -0.29845E-01  0.63097E+03  0.17242E-03  0.17026E+02  0.61394E+03  0.10000E+01
    5.0140   1.3740  36.0365   0.3860   2.6366  0.47966E+03  0.47969E+03 -0.25352E-01  0.51951E+03  0.64967E-04  0.13745E+02  0.50577E+03  0.10000E+01
    5.0140   1.3740  37.0148   0.4065   2.7766  0.39833E+03  0.39835E+03 -0.16509E-01  0.42830E+03  0.24290E-04  0.11147E+02  0.41715E+03  0.10000E+01
    5.0140   1.3740  37.9715   0.4270   2.9167  0.33100E+03  0.33100E+03 -0.50741E-02  0.35348E+03  0.89976E-05  0.90807E+01  0.34440E+03  0.10000E+01
    5.0140   1.3740  38.9081   0.4475   3.0567  0.27517E+03  0.27515E+03  0.17747E-01  0.29197E+03  0.32986E-05  0.74431E+01  0.28453E+03  0.10000E+01
    5.0140   1.3740  39.8261   0.4680   3.1967  0.22881E+03  0.22876E+03  0.48563E-01  0.24131E+03  0.11956E-05  0.61384E+01  0.23517E+03  0.10000E+01
    5.0140   1.3740  40.7268   0.4885   3.3367  0.19025E+03  0.19017E+03  0.79444E-01  0.19946E+03  0.42808E-06  0.50678E+01  0.19439E+03  0.10000E+01
    5.0140   1.3740  41.6114   0.5090   3.4768  0.15812E+03  0.15801E+03  0.10944E+00  0.16482E+03  0.15127E-06  0.41986E+01  0.16062E+03  0.10000E+01
    5.0140   1.3740  42.4808   0.5295   3.6168  0.13129E+03  0.13115E+03  0.13791E+00  0.13611E+03  0.52736E-07  0.34952E+01  0.13261E+03  0.10000E+01
    5.0140   1.3740  43.3361   0.5500   3.7568  0.10887E+03  0.10870E+03  0.16445E+00  0.11228E+03  0.18123E-07  0.29245E+01  0.10936E+03  0.10000E+01
    5.0140   1.2940  23.9843   0.1605   1.1204  0.39938E+04  0.39911E+04  0.26290E+01  0.49769E+04  0.32612E+01  0.22714E+03  0.47465E+04  0.10000E+01
    5.0140   1.2940  25.4942   0.1810   1.2635  0.31134E+04  0.31116E+04  0.18056E+01  0.38149E+04  0.11232E+01  0.16327E+03  0.36505E+04  0.10000E+01
    5.0140   1.2940  26.9249   0.2015   1.4066  0.24663E+04  0.24651E+04  0.12018E+01  0.29756E+04  0.40047E+00  0.12010E+03  0.28551E+04  0.10000E+01
    5.0140   1.2940  28.2885   0.2220   1.5497  0.19786E+04  0.19778E+04  0.76734E+00  0.23531E+04  0.14639E+00  0.89991E+02  0.22630E+04  0.10000E+01
    5.0140   1.2940  29.5943   0.2425   1.6928  0.16030E+04  0.16025E+04  0.46124E+00  0.18809E+04  0.54463E-01  0.68453E+02  0.18124E+04  0.10000E+01
    5.0140   1.2940  30.8497   0.2630   1.8359  0.13084E+04  0.13082E+04  0.25110E+00  0.15155E+04  0.20502E-01  0.52744E+02  0.14627E+04  0.10000E+01
    5.0140   1.2940  32.0606   0.2835   1.9790  0.10739E+04  0.10738E+04  0.11185E+00  0.12299E+04  0.77732E-02  0.41080E+02  0.11888E+04  0.10000E+01
    5.0140   1.2940  33.2319   0.3040   2.1221  0.88483E+03  0.88480E+03  0.24351E-01  0.10024E+04  0.29571E-02  0.32293E+02  0.97010E+03  0.10000E+01
    5.0140   1.2940  34.3678   0.3245   2.2652  0.73105E+03  0.73107E+03 -0.10917E-01  0.81989E+03  0.11252E-02  0.25614E+02  0.79427E+03  0.10000E+01
    5.0140   1.2940  35.4716   0.3450   2.4083  0.60521E+03  0.60523E+03 -0.20786E-01  0.67245E+03  0.42713E-03  0.20466E+02  0.65199E+03  0.10000E+01
    5.0140   1.2940  36.5464   0.3655   2.5515  0.50173E+03  0.50175E+03 -0.22798E-01  0.55268E+03  0.16140E-03  0.16449E+02  0.53623E+03  0.10000E+01
    5.0140   1.2940  37.5947   0.3860   2.6946  0.41632E+03  0.41634E+03 -0.19549E-01  0.45495E+03  0.60596E-04  0.13287E+02  0.44167E+03  0.10000E+01
    5.0140   1.2940  38.6186   0.4065   2.8377  0.34570E+03  0.34571E+03 -0.12931E-01  0.37497E+03  0.22571E-04  0.10783E+02  0.36419E+03  0.10000E+01
    5.0140   1.2940  39.6201   0.4270   2.9808  0.28721E+03  0.28721E+03 -0.43055E-02  0.30936E+03  0.83290E-05  0.87873E+01  0.30057E+03  0.10000E+01
    5.0140   1.2940  40.6008   0.4475   3.1239  0.23872E+03  0.23871E+03  0.13168E-01  0.25544E+03  0.30417E-05  0.71987E+01  0.24824E+03  0.10000E+01
    5.0140   1.2940  41.5624   0.4680   3.2670  0.19847E+03  0.19843E+03  0.38075E-01  0.21104E+03  0.10980E-05  0.59315E+01  0.20511E+03  0.10000E+01
    5.0140   1.2940  42.5061   0.4885   3.4101  0.16497E+03  0.16491E+03  0.63072E-01  0.17438E+03  0.39148E-06  0.49100E+01  0.16947E+03  0.10000E+01
    5.0140   1.2940  43.4332   0.5090   3.5532  0.13704E+03  0.13695E+03  0.87381E-01  0.14402E+03  0.13775E-06  0.40627E+01  0.13996E+03  0.10000E+01
    5.0140   1.2940  44.3446   0.5295   3.6963  0.11375E+03  0.11364E+03  0.11048E+00  0.11887E+03  0.47813E-07  0.33730E+01  0.11550E+03  0.10000E+01
    5.0140   1.2940  45.2415   0.5500   3.8394  0.94267E+02  0.94135E+02  0.13202E+00  0.97997E+02  0.16357E-07  0.28130E+01  0.95184E+02  0.10000E+01
    5.0140   1.2140  25.0433   0.1605   1.1445  0.34498E+04  0.34476E+04  0.21877E+01  0.43583E+04  0.31489E+01  0.21660E+03  0.41386E+04  0.10000E+01
    5.0140   1.2140  26.6223   0.1810   1.2907  0.26907E+04  0.26892E+04  0.15011E+01  0.33410E+04  0.10822E+01  0.15610E+03  0.31838E+04  0.10000E+01
    5.0140   1.2140  28.1188   0.2015   1.4369  0.21325E+04  0.21315E+04  0.99876E+00  0.26062E+04  0.38495E+00  0.11511E+03  0.24907E+04  0.10000E+01
    5.0140   1.2140  29.5455   0.2220   1.5831  0.17115E+04  0.17109E+04  0.63801E+00  0.20611E+04  0.14038E+00  0.86461E+02  0.19745E+04  0.10000E+01
    5.0140   1.2140  30.9120   0.2425   1.7292  0.13872E+04  0.13868E+04  0.38420E+00  0.16477E+04  0.52094E-01  0.66108E+02  0.15816E+04  0.10000E+01
    5.0140   1.2140  32.2262   0.2630   1.8754  0.11326E+04  0.11324E+04  0.21007E+00  0.13280E+04  0.19556E-01  0.50907E+02  0.12771E+04  0.10000E+01
    5.0140   1.2140  33.4942   0.2835   2.0216  0.92986E+03  0.92976E+03  0.94675E-01  0.10772E+04  0.73931E-02  0.39731E+02  0.10375E+04  0.10000E+01
    5.0140   1.2140  34.7212   0.3040   2.1678  0.76631E+03  0.76629E+03  0.22066E-01  0.87791E+03  0.28037E-02  0.31293E+02  0.84661E+03  0.10000E+01
    5.0140   1.2140  35.9113   0.3245   2.3140  0.63324E+03  0.63325E+03 -0.78015E-02  0.71800E+03  0.10634E-02  0.24860E+02  0.69313E+03  0.10000E+01
    5.0140   1.2140  37.0683   0.3450   2.4602  0.52426E+03  0.52428E+03 -0.15579E-01  0.58875E+03  0.40232E-03  0.19892E+02  0.56886E+03  0.10000E+01
    5.0140   1.2140  38.1951   0.3655   2.6063  0.43464E+03  0.43466E+03 -0.17297E-01  0.48380E+03  0.15150E-03  0.16006E+02  0.46779E+03  0.10000E+01
    5.0140   1.2140  39.2944   0.3860   2.7525  0.36066E+03  0.36068E+03 -0.14965E-01  0.39815E+03  0.56682E-04  0.12944E+02  0.38521E+03  0.10000E+01
    5.0140   1.2140  40.3685   0.4065   2.8987  0.29947E+03  0.29948E+03 -0.10041E-01  0.32809E+03  0.21035E-04  0.10514E+02  0.31758E+03  0.10000E+01
    5.0140   1.2140  41.4194   0.4270   3.0449  0.24878E+03  0.24878E+03 -0.35762E-02  0.27060E+03  0.77334E-05  0.85749E+01  0.26203E+03  0.10000E+01
    5.0140   1.2140  42.4489   0.4475   3.1911  0.20674E+03  0.20673E+03  0.97221E-02  0.22337E+03  0.28130E-05  0.70266E+01  0.21634E+03  0.10000E+01
    5.0140   1.2140  43.4586   0.4680   3.3372  0.17185E+03  0.17182E+03  0.29837E-01  0.18447E+03  0.10114E-05  0.57864E+01  0.17868E+03  0.10000E+01
    5.0140   1.2140  44.4498   0.4885   3.4834  0.14280E+03  0.14275E+03  0.50054E-01  0.15236E+03  0.35913E-06  0.47858E+01  0.14757E+03  0.10000E+01
    5.0140   1.2140  45.4239   0.5090   3.6296  0.11858E+03  0.11851E+03  0.69737E-01  0.12579E+03  0.12584E-06  0.39747E+01  0.12182E+03  0.10000E+01
    5.0140   1.2140  46.3819   0.5295   3.7758  0.98377E+02  0.98289E+02  0.88458E-01  0.10377E+03  0.43487E-07  0.32973E+01  0.10048E+03  0.10000E+01
    5.0140   1.2140  47.3249   0.5500   3.9220  0.81502E+02  0.81396E+02  0.10594E+00  0.85505E+02  0.14812E-07  0.27423E+01  0.82762E+02  0.10000E+01
    5.0140   1.1440  24.3039   0.1400   1.0167  0.39568E+04  0.39541E+04  0.26458E+01  0.51594E+04  0.93484E+01  0.29694E+03  0.48531E+04  0.10000E+01
    5.0140   1.1440  26.0518   0.1605   1.1656  0.30271E+04  0.30252E+04  0.18598E+01  0.38754E+04  0.30593E+01  0.20840E+03  0.36639E+04  0.10000E+01
    5.0140   1.1440  27.6967   0.1810   1.3145  0.23623E+04  0.23610E+04  0.12750E+01  0.29713E+04  0.10496E+01  0.15058E+03  0.28197E+04  0.10000E+01
    5.0140   1.1440  29.2562   0.2015   1.4633  0.18731E+04  0.18722E+04  0.84803E+00  0.23181E+04  0.37265E+00  0.11132E+03  0.22064E+04  0.10000E+01
    5.0140   1.1440  30.7433   0.2220   1.6122  0.15040E+04  0.15035E+04  0.54191E+00  0.18335E+04  0.13562E+00  0.83814E+02  0.17496E+04  0.10000E+01
    5.0140   1.1440  32.1682   0.2425   1.7611  0.12195E+04  0.12191E+04  0.32679E+00  0.14658E+04  0.50213E-01  0.64061E+02  0.14017E+04  0.10000E+01
    5.0140   1.1440  33.5388   0.2630   1.9100  0.99602E+03  0.99584E+03  0.17932E+00  0.11815E+04  0.18807E-01  0.49578E+02  0.11319E+04  0.10000E+01
    5.0140   1.1440  34.8617   0.2835   2.0588  0.81792E+03  0.81784E+03  0.81577E-01  0.95839E+03  0.70918E-02  0.38772E+02  0.91961E+03  0.10000E+01
    5.0140   1.1440  36.1421   0.3040   2.2077  0.67423E+03  0.67421E+03  0.20020E-01  0.78104E+03  0.26825E-02  0.30599E+02  0.75044E+03  0.10000E+01
    5.0140   1.1440  37.3844   0.3245   2.3566  0.55725E+03  0.55725E+03 -0.57631E-02  0.63874E+03  0.10147E-02  0.24350E+02  0.61439E+03  0.10000E+01
    5.0140   1.1440  38.5925   0.3450   2.5055  0.46140E+03  0.46141E+03 -0.12027E-01  0.52372E+03  0.38278E-03  0.19514E+02  0.50421E+03  0.10000E+01
    5.0140   1.1440  39.7694   0.3655   2.6543  0.38256E+03  0.38258E+03 -0.13495E-01  0.43028E+03  0.14372E-03  0.15726E+02  0.41455E+03  0.10000E+01
    5.0140   1.1440  40.9180   0.3860   2.8032  0.31746E+03  0.31747E+03 -0.11762E-01  0.35406E+03  0.53604E-04  0.12734E+02  0.34133E+03  0.10000E+01
    5.0140   1.1440  42.0406   0.4065   2.9521  0.26360E+03  0.26361E+03 -0.79843E-02  0.29169E+03  0.19830E-04  0.10355E+02  0.28133E+03  0.10000E+01
    5.0140   1.1440  43.1393   0.4270   3.1010  0.21897E+03  0.21897E+03 -0.29910E-02  0.24054E+03  0.72661E-05  0.84535E+01  0.23208E+03  0.10000E+01
    5.0140   1.1440  44.2160   0.4475   3.2498  0.18195E+03  0.18194E+03  0.74170E-02  0.19849E+03  0.26340E-05  0.69310E+01  0.19156E+03  0.10000E+01
    5.0140   1.1440  45.2722   0.4680   3.3987  0.15121E+03  0.15118E+03  0.24082E-01  0.16387E+03  0.94382E-06  0.57094E+01  0.15816E+03  0.10000E+01
    5.0140   1.1440  46.3096   0.4885   3.5476  0.12563E+03  0.12559E+03  0.40857E-01  0.13531E+03  0.33391E-06  0.47205E+01  0.13059E+03  0.10000E+01
    5.0140   1.1440  47.3292   0.5090   3.6965  0.10430E+03  0.10424E+03  0.57202E-01  0.11168E+03  0.11659E-06  0.39172E+01  0.10776E+03  0.10000E+01
    5.0140   1.1440  48.3324   0.5295   3.8453  0.86494E+02  0.86422E+02  0.72761E-01  0.92096E+02  0.40139E-07  0.32631E+01  0.88833E+02  0.10000E+01
    5.0140   1.1440  49.3203   0.5500   3.9942  0.71626E+02  0.71539E+02  0.87304E-01  0.75850E+02  0.13618E-07  0.27136E+01  0.73137E+02  0.10000E+01
    5.0140   1.0740  25.3257   0.1400   1.0351  0.34598E+04  0.34575E+04  0.22477E+01  0.45755E+04  0.91135E+01  0.28566E+03  0.42808E+04  0.10000E+01
    5.0140   1.0740  27.1496   0.1605   1.1867  0.26485E+04  0.26469E+04  0.15779E+01  0.34404E+04  0.29782E+01  0.20107E+03  0.32364E+04  0.10000E+01
    5.0140   1.0740  28.8667   0.1810   1.3382  0.20680E+04  0.20669E+04  0.10808E+01  0.26388E+04  0.10201E+01  0.14569E+03  0.24921E+04  0.10000E+01
    5.0140   1.0740  30.4952   0.2015   1.4898  0.16407E+04  0.16399E+04  0.71856E+00  0.20591E+04  0.36151E+00  0.10800E+03  0.19508E+04  0.10000E+01
    5.0140   1.0740  32.0485   0.2220   1.6414  0.13181E+04  0.13176E+04  0.45932E+00  0.16291E+04  0.13130E+00  0.81540E+02  0.15474E+04  0.10000E+01
    5.0140   1.0740  33.5374   0.2425   1.7929  0.10692E+04  0.10689E+04  0.27734E+00  0.13025E+04  0.48511E-01  0.62484E+02  0.12400E+04  0.10000E+01
    5.0140   1.0740  34.9700   0.2630   1.9445  0.87359E+03  0.87344E+03  0.15268E+00  0.10500E+04  0.18128E-01  0.48481E+02  0.10015E+04  0.10000E+01
    5.0140   1.0740  36.3531   0.2835   2.0961  0.71761E+03  0.71754E+03  0.70074E-01  0.85170E+03  0.68197E-02  0.38002E+02  0.81369E+03  0.10000E+01
    5.0140   1.0740  37.6922   0.3040   2.2476  0.59172E+03  0.59170E+03  0.17998E-01  0.69413E+03  0.25732E-02  0.30064E+02  0.66406E+03  0.10000E+01
    5.0140   1.0740  38.9920   0.3245   2.3992  0.48916E+03  0.48916E+03 -0.42158E-02  0.56764E+03  0.97070E-03  0.23974E+02  0.54366E+03  0.10000E+01
    5.0140   1.0740  40.2564   0.3450   2.5508  0.40509E+03  0.40510E+03 -0.92186E-02  0.46540E+03  0.36517E-03  0.19249E+02  0.44615E+03  0.10000E+01
    5.0140   1.0740  41.4886   0.3655   2.7023  0.33591E+03  0.33592E+03 -0.10452E-01  0.38233E+03  0.13671E-03  0.15540E+02  0.36679E+03  0.10000E+01
    5.0140   1.0740  42.6916   0.3860   2.8539  0.27877E+03  0.27878E+03 -0.91740E-02  0.31457E+03  0.50834E-04  0.12604E+02  0.30196E+03  0.10000E+01
    5.0140   1.0740  43.8678   0.4065   3.0055  0.23147E+03  0.23148E+03 -0.62947E-02  0.25911E+03  0.18746E-04  0.10266E+02  0.24885E+03  0.10000E+01
    5.0140   1.0740  45.0193   0.4270   3.1570  0.19228E+03  0.19229E+03 -0.24654E-02  0.21362E+03  0.68472E-05  0.83913E+01  0.20523E+03  0.10000E+01
