                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
    5.0140   1.4640  24.6920  0.33339E+04  0.39307E+04  0.43873E+00  0.37968E+04  0.39307E+04  0.43873E+00  0.37968E+04
    5.0140   1.4640  25.9385  0.26728E+04  0.31086E+04  0.16125E+00  0.30088E+04  0.31086E+04  0.16125E+00  0.30088E+04
    5.0140   1.4640  27.1315  0.21643E+04  0.24854E+04  0.60344E-01  0.24099E+04  0.24854E+04  0.60344E-01  0.24099E+04
    5.0140   1.4640  28.2779  0.17659E+04  0.20039E+04  0.22856E-01  0.19460E+04  0.20039E+04  0.22856E-01  0.19460E+04
    5.0140   1.4640  29.3832  0.14488E+04  0.16260E+04  0.87212E-02  0.15810E+04  0.16260E+04  0.87212E-02  0.15810E+04
    5.0140   1.4640  30.4518  0.11935E+04  0.13257E+04  0.33400E-02  0.12904E+04  0.13257E+04  0.33400E-02  0.12904E+04
    5.0140   1.4640  31.4876  0.98593E+03  0.10848E+04  0.12797E-02  0.10569E+04  0.10848E+04  0.12797E-02  0.10569E+04
    5.0140   1.4640  32.4936  0.81624E+03  0.89020E+03  0.48931E-03  0.86795E+03  0.89020E+03  0.48931E-03  0.86795E+03
    5.0140   1.4640  33.4727  0.67671E+03  0.73203E+03  0.18628E-03  0.71417E+03  0.73203E+03  0.18628E-03  0.71417E+03
    5.0140   1.4640  34.4270  0.56161E+03  0.60292E+03  0.70486E-04  0.58852E+03  0.60292E+03  0.70486E-04  0.58852E+03
    5.0140   1.4640  35.3588  0.46645E+03  0.49723E+03  0.26461E-04  0.48555E+03  0.49723E+03  0.26461E-04  0.48555E+03
    5.0140   1.4640  36.2696  0.38768E+03  0.41052E+03  0.98454E-05  0.40100E+03  0.41052E+03  0.98454E-05  0.40100E+03
    5.0140   1.4640  37.1611  0.32239E+03  0.33924E+03  0.36256E-05  0.33143E+03  0.33924E+03  0.36256E-05  0.33143E+03
    5.0140   1.4640  38.0347  0.26818E+03  0.28050E+03  0.13201E-05  0.27407E+03  0.28050E+03  0.13201E-05  0.27407E+03
    5.0140   1.4640  38.8915  0.22307E+03  0.23196E+03  0.47491E-06  0.22664E+03  0.23196E+03  0.47491E-06  0.22664E+03
    5.0140   1.4640  39.7328  0.18547E+03  0.19179E+03  0.16864E-06  0.18737E+03  0.19179E+03  0.16864E-06  0.18737E+03
    5.0140   1.4640  40.5595  0.15407E+03  0.15847E+03  0.59078E-07  0.15478E+03  0.15847E+03  0.59078E-07  0.15478E+03
    5.0140   1.4640  41.3724  0.12786E+03  0.13083E+03  0.20409E-07  0.12773E+03  0.13083E+03  0.20409E-07  0.12773E+03
    5.0140   1.3740  23.0105  0.46114E+04  0.56762E+04  0.33849E+01  0.54337E+04  0.56762E+04  0.33849E+01  0.54337E+04
    5.0140   1.3740  24.4573  0.35933E+04  0.43508E+04  0.11683E+01  0.41782E+04  0.43508E+04  0.11683E+01  0.41782E+04
    5.0140   1.3740  25.8278  0.28453E+04  0.33936E+04  0.41753E+00  0.32673E+04  0.33936E+04  0.41753E+00  0.32673E+04
    5.0140   1.3740  27.1337  0.22818E+04  0.26835E+04  0.15302E+00  0.25893E+04  0.26835E+04  0.15302E+00  0.25893E+04
    5.0140   1.3740  28.3839  0.18481E+04  0.21453E+04  0.57084E-01  0.20738E+04  0.21453E+04  0.57084E-01  0.20738E+04
    5.0140   1.3740  29.5856  0.15081E+04  0.17294E+04  0.21550E-01  0.16744E+04  0.17294E+04  0.21550E-01  0.16744E+04
    5.0140   1.3740  30.7444  0.12376E+04  0.14030E+04  0.81949E-02  0.13603E+04  0.14030E+04  0.81949E-02  0.13603E+04
    5.0140   1.3740  31.8651  0.10195E+04  0.11437E+04  0.31271E-02  0.11101E+04  0.11437E+04  0.31271E-02  0.11101E+04
    5.0140   1.3740  32.9516  0.84226E+03  0.93560E+03  0.11937E-02  0.90903E+03  0.93560E+03  0.11937E-02  0.90903E+03
    5.0140   1.3740  34.0071  0.69726E+03  0.76753E+03  0.45469E-03  0.74632E+03  0.76753E+03  0.45469E-03  0.74632E+03
    5.0140   1.3740  35.0346  0.57804E+03  0.63097E+03  0.17242E-03  0.61394E+03  0.63097E+03  0.17242E-03  0.61394E+03
    5.0140   1.3740  36.0365  0.47966E+03  0.51951E+03  0.64967E-04  0.50577E+03  0.51951E+03  0.64967E-04  0.50577E+03
    5.0140   1.3740  37.0148  0.39833E+03  0.42830E+03  0.24290E-04  0.41715E+03  0.42830E+03  0.24290E-04  0.41715E+03
    5.0140   1.3740  37.9715  0.33100E+03  0.35348E+03  0.89976E-05  0.34440E+03  0.35348E+03  0.89976E-05  0.34440E+03
    5.0140   1.3740  38.9081  0.27517E+03  0.29197E+03  0.32986E-05  0.28453E+03  0.29197E+03  0.32986E-05  0.28453E+03
    5.0140   1.3740  39.8261  0.22881E+03  0.24131E+03  0.11956E-05  0.23517E+03  0.24131E+03  0.11956E-05  0.23517E+03
    5.0140   1.3740  40.7268  0.19025E+03  0.19946E+03  0.42808E-06  0.19439E+03  0.19946E+03  0.42808E-06  0.19439E+03
    5.0140   1.3740  41.6114  0.15812E+03  0.16482E+03  0.15127E-06  0.16062E+03  0.16482E+03  0.15127E-06  0.16062E+03
    5.0140   1.3740  42.4808  0.13129E+03  0.13611E+03  0.52736E-07  0.13261E+03  0.13611E+03  0.52736E-07  0.13261E+03
    5.0140   1.3740  43.3361  0.10887E+03  0.11228E+03  0.18123E-07  0.10936E+03  0.11228E+03  0.18123E-07  0.10936E+03
    5.0140   1.2940  23.9843  0.39938E+04  0.49769E+04  0.32612E+01  0.47465E+04  0.49769E+04  0.32612E+01  0.47465E+04
    5.0140   1.2940  25.4942  0.31134E+04  0.38149E+04  0.11232E+01  0.36505E+04  0.38149E+04  0.11232E+01  0.36505E+04
    5.0140   1.2940  26.9249  0.24663E+04  0.29756E+04  0.40047E+00  0.28551E+04  0.29756E+04  0.40047E+00  0.28551E+04
    5.0140   1.2940  28.2885  0.19786E+04  0.23531E+04  0.14639E+00  0.22630E+04  0.23531E+04  0.14639E+00  0.22630E+04
    5.0140   1.2940  29.5943  0.16030E+04  0.18809E+04  0.54463E-01  0.18124E+04  0.18809E+04  0.54463E-01  0.18124E+04
    5.0140   1.2940  30.8497  0.13084E+04  0.15155E+04  0.20502E-01  0.14627E+04  0.15155E+04  0.20502E-01  0.14627E+04
    5.0140   1.2940  32.0606  0.10739E+04  0.12299E+04  0.77732E-02  0.11888E+04  0.12299E+04  0.77732E-02  0.11888E+04
    5.0140   1.2940  33.2319  0.88483E+03  0.10024E+04  0.29571E-02  0.97010E+03  0.10024E+04  0.29571E-02  0.97010E+03
    5.0140   1.2940  34.3678  0.73105E+03  0.81989E+03  0.11252E-02  0.79427E+03  0.81989E+03  0.11252E-02  0.79427E+03
    5.0140   1.2940  35.4716  0.60521E+03  0.67245E+03  0.42713E-03  0.65199E+03  0.67245E+03  0.42713E-03  0.65199E+03
    5.0140   1.2940  36.5464  0.50173E+03  0.55268E+03  0.16140E-03  0.53623E+03  0.55268E+03  0.16140E-03  0.53623E+03
    5.0140   1.2940  37.5947  0.41632E+03  0.45495E+03  0.60596E-04  0.44167E+03  0.45495E+03  0.60596E-04  0.44167E+03
    5.0140   1.2940  38.6186  0.34570E+03  0.37497E+03  0.22571E-04  0.36419E+03  0.37497E+03  0.22571E-04  0.36419E+03
    5.0140   1.2940  39.6201  0.28721E+03  0.30936E+03  0.83290E-05  0.30057E+03  0.30936E+03  0.83290E-05  0.30057E+03
    5.0140   1.2940  40.6008  0.23872E+03  0.25544E+03  0.30417E-05  0.24824E+03  0.25544E+03  0.30417E-05  0.24824E+03
    5.0140   1.2940  41.5624  0.19847E+03  0.21104E+03  0.10980E-05  0.20511E+03  0.21104E+03  0.10980E-05  0.20511E+03
    5.0140   1.2940  42.5061  0.16497E+03  0.17438E+03  0.39148E-06  0.16947E+03  0.17438E+03  0.39148E-06  0.16947E+03
    5.0140   1.2940  43.4332  0.13704E+03  0.14402E+03  0.13775E-06  0.13996E+03  0.14402E+03  0.13775E-06  0.13996E+03
    5.0140   1.2940  44.3446  0.11375E+03  0.11887E+03  0.47813E-07  0.11550E+03  0.11887E+03  0.47813E-07  0.11550E+03
    5.0140   1.2940  45.2415  0.94267E+02  0.97997E+02  0.16357E-07  0.95184E+02  0.97997E+02  0.16357E-07  0.95184E+02
    5.0140   1.2140  25.0433  0.34498E+04  0.43583E+04  0.31489E+01  0.41386E+04  0.43583E+04  0.31489E+01  0.41386E+04
    5.0140   1.2140  26.6223  0.26907E+04  0.33410E+04  0.10822E+01  0.31838E+04  0.33410E+04  0.10822E+01  0.31838E+04
    5.0140   1.2140  28.1188  0.21325E+04  0.26062E+04  0.38495E+00  0.24907E+04  0.26062E+04  0.38495E+00  0.24907E+04
    5.0140   1.2140  29.5455  0.17115E+04  0.20611E+04  0.14038E+00  0.19745E+04  0.20611E+04  0.14038E+00  0.19745E+04
    5.0140   1.2140  30.9120  0.13872E+04  0.16477E+04  0.52094E-01  0.15816E+04  0.16477E+04  0.52094E-01  0.15816E+04
    5.0140   1.2140  32.2262  0.11326E+04  0.13280E+04  0.19556E-01  0.12771E+04  0.13280E+04  0.19556E-01  0.12771E+04
    5.0140   1.2140  33.4942  0.92986E+03  0.10772E+04  0.73931E-02  0.10375E+04  0.10772E+04  0.73931E-02  0.10375E+04
    5.0140   1.2140  34.7212  0.76631E+03  0.87791E+03  0.28037E-02  0.84661E+03  0.87791E+03  0.28037E-02  0.84661E+03
    5.0140   1.2140  35.9113  0.63324E+03  0.71800E+03  0.10634E-02  0.69313E+03  0.71800E+03  0.10634E-02  0.69313E+03
    5.0140   1.2140  37.0683  0.52426E+03  0.58875E+03  0.40232E-03  0.56886E+03  0.58875E+03  0.40232E-03  0.56886E+03
    5.0140   1.2140  38.1951  0.43464E+03  0.48380E+03  0.15150E-03  0.46779E+03  0.48380E+03  0.15150E-03  0.46779E+03
    5.0140   1.2140  39.2944  0.36066E+03  0.39815E+03  0.56682E-04  0.38521E+03  0.39815E+03  0.56682E-04  0.38521E+03
    5.0140   1.2140  40.3685  0.29947E+03  0.32809E+03  0.21035E-04  0.31758E+03  0.32809E+03  0.21035E-04  0.31758E+03
    5.0140   1.2140  41.4194  0.24878E+03  0.27060E+03  0.77334E-05  0.26203E+03  0.27060E+03  0.77334E-05  0.26203E+03
    5.0140   1.2140  42.4489  0.20674E+03  0.22337E+03  0.28130E-05  0.21634E+03  0.22337E+03  0.28130E-05  0.21634E+03
    5.0140   1.2140  43.4586  0.17185E+03  0.18447E+03  0.10114E-05  0.17868E+03  0.18447E+03  0.10114E-05  0.17868E+03
    5.0140   1.2140  44.4498  0.14280E+03  0.15236E+03  0.35913E-06  0.14757E+03  0.15236E+03  0.35913E-06  0.14757E+03
    5.0140   1.2140  45.4239  0.11858E+03  0.12579E+03  0.12584E-06  0.12182E+03  0.12579E+03  0.12584E-06  0.12182E+03
    5.0140   1.2140  46.3819  0.98377E+02  0.10377E+03  0.43487E-07  0.10048E+03  0.10377E+03  0.43487E-07  0.10048E+03
    5.0140   1.2140  47.3249  0.81502E+02  0.85505E+02  0.14812E-07  0.82762E+02  0.85505E+02  0.14812E-07  0.82762E+02
    5.0140   1.1440  24.3039  0.39568E+04  0.51594E+04  0.93484E+01  0.48531E+04  0.51594E+04  0.93484E+01  0.48531E+04
    5.0140   1.1440  26.0518  0.30271E+04  0.38754E+04  0.30593E+01  0.36639E+04  0.38754E+04  0.30593E+01  0.36639E+04
    5.0140   1.1440  27.6967  0.23623E+04  0.29713E+04  0.10496E+01  0.28197E+04  0.29713E+04  0.10496E+01  0.28197E+04
    5.0140   1.1440  29.2562  0.18731E+04  0.23181E+04  0.37265E+00  0.22064E+04  0.23181E+04  0.37265E+00  0.22064E+04
    5.0140   1.1440  30.7433  0.15040E+04  0.18335E+04  0.13562E+00  0.17496E+04  0.18335E+04  0.13562E+00  0.17496E+04
    5.0140   1.1440  32.1682  0.12195E+04  0.14658E+04  0.50213E-01  0.14017E+04  0.14658E+04  0.50213E-01  0.14017E+04
    5.0140   1.1440  33.5388  0.99602E+03  0.11815E+04  0.18807E-01  0.11319E+04  0.11815E+04  0.18807E-01  0.11319E+04
    5.0140   1.1440  34.8617  0.81792E+03  0.95839E+03  0.70918E-02  0.91961E+03  0.95839E+03  0.70918E-02  0.91961E+03
    5.0140   1.1440  36.1421  0.67423E+03  0.78104E+03  0.26825E-02  0.75044E+03  0.78104E+03  0.26825E-02  0.75044E+03
    5.0140   1.1440  37.3844  0.55725E+03  0.63874E+03  0.10147E-02  0.61439E+03  0.63874E+03  0.10147E-02  0.61439E+03
    5.0140   1.1440  38.5925  0.46140E+03  0.52372E+03  0.38278E-03  0.50421E+03  0.52372E+03  0.38278E-03  0.50421E+03
    5.0140   1.1440  39.7694  0.38256E+03  0.43028E+03  0.14372E-03  0.41455E+03  0.43028E+03  0.14372E-03  0.41455E+03
    5.0140   1.1440  40.9180  0.31746E+03  0.35406E+03  0.53604E-04  0.34133E+03  0.35406E+03  0.53604E-04  0.34133E+03
    5.0140   1.1440  42.0406  0.26360E+03  0.29169E+03  0.19830E-04  0.28133E+03  0.29169E+03  0.19830E-04  0.28133E+03
    5.0140   1.1440  43.1393  0.21897E+03  0.24054E+03  0.72661E-05  0.23208E+03  0.24054E+03  0.72661E-05  0.23208E+03
    5.0140   1.1440  44.2160  0.18195E+03  0.19849E+03  0.26340E-05  0.19156E+03  0.19849E+03  0.26340E-05  0.19156E+03
    5.0140   1.1440  45.2722  0.15121E+03  0.16387E+03  0.94382E-06  0.15816E+03  0.16387E+03  0.94382E-06  0.15816E+03
    5.0140   1.1440  46.3096  0.12563E+03  0.13531E+03  0.33391E-06  0.13059E+03  0.13531E+03  0.33391E-06  0.13059E+03
    5.0140   1.1440  47.3292  0.10430E+03  0.11168E+03  0.11659E-06  0.10776E+03  0.11168E+03  0.11659E-06  0.10776E+03
    5.0140   1.1440  48.3324  0.86494E+02  0.92096E+02  0.40139E-07  0.88833E+02  0.92096E+02  0.40139E-07  0.88833E+02
    5.0140   1.1440  49.3203  0.71626E+02  0.75850E+02  0.13618E-07  0.73137E+02  0.75850E+02  0.13618E-07  0.73137E+02
    5.0140   1.0740  25.3257  0.34598E+04  0.45755E+04  0.91135E+01  0.42808E+04  0.45755E+04  0.91135E+01  0.42808E+04
    5.0140   1.0740  27.1496  0.26485E+04  0.34404E+04  0.29782E+01  0.32364E+04  0.34404E+04  0.29782E+01  0.32364E+04
    5.0140   1.0740  28.8667  0.20680E+04  0.26388E+04  0.10201E+01  0.24921E+04  0.26388E+04  0.10201E+01  0.24921E+04
    5.0140   1.0740  30.4952  0.16407E+04  0.20591E+04  0.36151E+00  0.19508E+04  0.20591E+04  0.36151E+00  0.19508E+04
    5.0140   1.0740  32.0485  0.13181E+04  0.16291E+04  0.13130E+00  0.15474E+04  0.16291E+04  0.13130E+00  0.15474E+04
    5.0140   1.0740  33.5374  0.10692E+04  0.13025E+04  0.48511E-01  0.12400E+04  0.13025E+04  0.48511E-01  0.12400E+04
    5.0140   1.0740  34.9700  0.87359E+03  0.10500E+04  0.18128E-01  0.10015E+04  0.10500E+04  0.18128E-01  0.10015E+04
    5.0140   1.0740  36.3531  0.71761E+03  0.85170E+03  0.68197E-02  0.81369E+03  0.85170E+03  0.68197E-02  0.81369E+03
    5.0140   1.0740  37.6922  0.59172E+03  0.69413E+03  0.25732E-02  0.66406E+03  0.69413E+03  0.25732E-02  0.66406E+03
    5.0140   1.0740  38.9920  0.48916E+03  0.56764E+03  0.97070E-03  0.54366E+03  0.56764E+03  0.97070E-03  0.54366E+03
    5.0140   1.0740  40.2564  0.40509E+03  0.46540E+03  0.36517E-03  0.44615E+03  0.46540E+03  0.36517E-03  0.44615E+03
    5.0140   1.0740  41.4886  0.33591E+03  0.38233E+03  0.13671E-03  0.36679E+03  0.38233E+03  0.13671E-03  0.36679E+03
    5.0140   1.0740  42.6916  0.27877E+03  0.31457E+03  0.50834E-04  0.30196E+03  0.31457E+03  0.50834E-04  0.30196E+03
    5.0140   1.0740  43.8678  0.23147E+03  0.25911E+03  0.18746E-04  0.24885E+03  0.25911E+03  0.18746E-04  0.24885E+03
    5.0140   1.0740  45.0193  0.19228E+03  0.21362E+03  0.68472E-05  0.20523E+03  0.21362E+03  0.68472E-05  0.20523E+03
    5.0140   1.0740  46.1482  0.15976E+03  0.17625E+03  0.24740E-05  0.16936E+03  0.17625E+03  0.24740E-05  0.16936E+03
    5.0140   1.0740  47.2562  0.13275E+03  0.14546E+03  0.88331E-06  0.13979E+03  0.14546E+03  0.88331E-06  0.13979E+03
    5.0140   1.0740  48.3446  0.11027E+03  0.12006E+03  0.31144E-06  0.11537E+03  0.12006E+03  0.31144E-06  0.11537E+03
    5.0140   1.0740  49.4150  0.91529E+02  0.99061E+02  0.10834E-06  0.95166E+02  0.99061E+02  0.10834E-06  0.95166E+02
    5.0140   1.0740  50.4685  0.75883E+02  0.81664E+02  0.37159E-07  0.78422E+02  0.81664E+02  0.37159E-07  0.78422E+02
    5.0140   1.0740  51.5062  0.62812E+02  0.67238E+02  0.12561E-07  0.64530E+02  0.67238E+02  0.12561E-07  0.64530E+02
    5.0140   1.0040  26.4448  0.30147E+04  0.40501E+04  0.89036E+01  0.37658E+04  0.40501E+04  0.89036E+01  0.37658E+04
    5.0140   1.0040  28.3526  0.23092E+04  0.30479E+04  0.29054E+01  0.28506E+04  0.30479E+04  0.29054E+01  0.28506E+04
    5.0140   1.0040  30.1492  0.18043E+04  0.23396E+04  0.99361E+00  0.21973E+04  0.23396E+04  0.99361E+00  0.21973E+04
    5.0140   1.0040  31.8537  0.14324E+04  0.18263E+04  0.35153E+00  0.17208E+04  0.18263E+04  0.35153E+00  0.17208E+04
    5.0140   1.0040  33.4802  0.11513E+04  0.14451E+04  0.12744E+00  0.13654E+04  0.14451E+04  0.12744E+00  0.13654E+04
    5.0140   1.0040  35.0396  0.93441E+03  0.11557E+04  0.46992E-01  0.10945E+04  0.11557E+04  0.46992E-01  0.10945E+04
    5.0140   1.0040  36.5408  0.76381E+03  0.93179E+03  0.17522E-01  0.88417E+03  0.93179E+03  0.17522E-01  0.88417E+03
    5.0140   1.0040  37.9906  0.62766E+03  0.75593E+03  0.65765E-02  0.71850E+03  0.75593E+03  0.65765E-02  0.71850E+03
    5.0140   1.0040  39.3949  0.51770E+03  0.61609E+03  0.24753E-02  0.58640E+03  0.61609E+03  0.24753E-02  0.58640E+03
    5.0140   1.0040  40.7585  0.42808E+03  0.50385E+03  0.93134E-03  0.48012E+03  0.50385E+03  0.93134E-03  0.48012E+03
    5.0140   1.0040  42.0854  0.35459E+03  0.41311E+03  0.34943E-03  0.39401E+03  0.41311E+03  0.34943E-03  0.39401E+03
    5.0140   1.0040  43.3792  0.29407E+03  0.33936E+03  0.13044E-03  0.32391E+03  0.33936E+03  0.13044E-03  0.32391E+03
    5.0140   1.0040  44.6427  0.24408E+03  0.27918E+03  0.48361E-04  0.26662E+03  0.27918E+03  0.48361E-04  0.26662E+03
    5.0140   1.0040  45.8786  0.20269E+03  0.22993E+03  0.17780E-04  0.21969E+03  0.22993E+03  0.17780E-04  0.21969E+03
    5.0140   1.0040  47.0892  0.16837E+03  0.18954E+03  0.64731E-05  0.18115E+03  0.18954E+03  0.64731E-05  0.18115E+03
    5.0140   1.0040  48.2764  0.13988E+03  0.15634E+03  0.23312E-05  0.14944E+03  0.15634E+03  0.23312E-05  0.14944E+03
    5.0140   1.0040  49.4421  0.11623E+03  0.12901E+03  0.82961E-06  0.12332E+03  0.12901E+03  0.82961E-06  0.12332E+03
    5.0140   1.0040  50.5879  0.96521E+02  0.10646E+03  0.29146E-06  0.10175E+03  0.10646E+03  0.29146E-06  0.10175E+03
    5.0140   1.0040  51.7151  0.80105E+02  0.87796E+02  0.10103E-06  0.83891E+02  0.87796E+02  0.10103E-06  0.83891E+02
    5.0140   1.0040  52.8251  0.66393E+02  0.72351E+02  0.34525E-07  0.69097E+02  0.72351E+02  0.34525E-07  0.69097E+02
    5.0140   1.0040  53.9190  0.54937E+02  0.59546E+02  0.11626E-07  0.56830E+02  0.59546E+02  0.11626E-07  0.56830E+02
    5.0140   0.9440  27.4954  0.26702E+04  0.36403E+04  0.87436E+01  0.33644E+04  0.36403E+04  0.87436E+01  0.33644E+04
    5.0140   0.9440  29.4822  0.20467E+04  0.27422E+04  0.28500E+01  0.25499E+04  0.27422E+04  0.28500E+01  0.25499E+04
    5.0140   0.9440  31.3540  0.16002E+04  0.21069E+04  0.97344E+00  0.19678E+04  0.21069E+04  0.97344E+00  0.19678E+04
    5.0140   0.9440  33.1303  0.12710E+04  0.16451E+04  0.34395E+00  0.15418E+04  0.16451E+04  0.34395E+00  0.15418E+04
    5.0140   0.9440  34.8260  0.10222E+04  0.13021E+04  0.12450E+00  0.12238E+04  0.13021E+04  0.12450E+00  0.12238E+04
    5.0140   0.9440  36.4524  0.82997E+03  0.10416E+04  0.45834E-01  0.98129E+03  0.10416E+04  0.45834E-01  0.98129E+03
    5.0140   0.9440  38.0185  0.67872E+03  0.83998E+03  0.17061E-01  0.79294E+03  0.83998E+03  0.17061E-01  0.79294E+03
    5.0140   0.9440  39.5317  0.55792E+03  0.68156E+03  0.63913E-02  0.64449E+03  0.68156E+03  0.63913E-02  0.64449E+03
    5.0140   0.9440  40.9980  0.46032E+03  0.55557E+03  0.24006E-02  0.52606E+03  0.55557E+03  0.24006E-02  0.52606E+03
    5.0140   0.9440  42.4223  0.38073E+03  0.45436E+03  0.90134E-03  0.43074E+03  0.45436E+03  0.90134E-03  0.43074E+03
    5.0140   0.9440  43.8088  0.31543E+03  0.37256E+03  0.33742E-03  0.35351E+03  0.37256E+03  0.33742E-03  0.35351E+03
    5.0140   0.9440  45.1612  0.26164E+03  0.30605E+03  0.12567E-03  0.29061E+03  0.30605E+03  0.12567E-03  0.29061E+03
    5.0140   0.9440  46.4826  0.21718E+03  0.25179E+03  0.46476E-04  0.23921E+03  0.25179E+03  0.46476E-04  0.23921E+03
    5.0140   0.9440  47.7756  0.18036E+03  0.20736E+03  0.17044E-04  0.19707E+03  0.20736E+03  0.17044E-04  0.19707E+03
    5.0140   0.9440  49.0427  0.14983E+03  0.17091E+03  0.61888E-05  0.16247E+03  0.17091E+03  0.61888E-05  0.16247E+03
    5.0140   0.9440  50.2859  0.12448E+03  0.14095E+03  0.22227E-05  0.13401E+03  0.14095E+03  0.22227E-05  0.13401E+03
    5.0140   0.9440  51.5071  0.10342E+03  0.11629E+03  0.78873E-06  0.11055E+03  0.11629E+03  0.78873E-06  0.11055E+03
    5.0140   0.9440  52.7079  0.85883E+02  0.95936E+02  0.27632E-06  0.91182E+02  0.95936E+02  0.27632E-06  0.91182E+02
    5.0140   0.9440  53.8899  0.71260E+02  0.79107E+02  0.95487E-07  0.75158E+02  0.79107E+02  0.95487E-07  0.75158E+02
    5.0140   0.9440  55.0543  0.59047E+02  0.65166E+02  0.32533E-07  0.61880E+02  0.65166E+02  0.32533E-07  0.61880E+02
    5.0140   0.9440  56.2025  0.48847E+02  0.53617E+02  0.10920E-07  0.50871E+02  0.53617E+02  0.10920E-07  0.50871E+02
    5.0140   0.8940  28.4461  0.24070E+04  0.33251E+04  0.86256E+01  0.30558E+04  0.33251E+04  0.86256E+01  0.30558E+04
    5.0140   0.8940  30.5048  0.18460E+04  0.25067E+04  0.28092E+01  0.23185E+04  0.25067E+04  0.28092E+01  0.23185E+04
    5.0140   0.8940  32.4449  0.14441E+04  0.19279E+04  0.95862E+00  0.17914E+04  0.19279E+04  0.95862E+00  0.17914E+04
    5.0140   0.8940  34.2867  0.11476E+04  0.15061E+04  0.33835E+00  0.14044E+04  0.15061E+04  0.33835E+00  0.14044E+04
    5.0140   0.8940  36.0455  0.92337E+03  0.11924E+04  0.12234E+00  0.11151E+04  0.11924E+04  0.12234E+00  0.11151E+04
    5.0140   0.8940  37.7330  0.75004E+03  0.95410E+03  0.44980E-01  0.89442E+03  0.95410E+03  0.44980E-01  0.89442E+03
    5.0140   0.8940  39.3586  0.61358E+03  0.76959E+03  0.16719E-01  0.72293E+03  0.76959E+03  0.16719E-01  0.72293E+03
    5.0140   0.8940  40.9298  0.50452E+03  0.62453E+03  0.62541E-02  0.58767E+03  0.62453E+03  0.62541E-02  0.58767E+03
    5.0140   0.8940  42.4528  0.41637E+03  0.50915E+03  0.23454E-02  0.47977E+03  0.50915E+03  0.23454E-02  0.47977E+03
    5.0140   0.8940  43.9327  0.34447E+03  0.41647E+03  0.87915E-03  0.39288E+03  0.41647E+03  0.87915E-03  0.39288E+03
    5.0140   0.8940  45.3740  0.28544E+03  0.34151E+03  0.32852E-03  0.32244E+03  0.34151E+03  0.32852E-03  0.32244E+03
    5.0140   0.8940  46.7804  0.23679E+03  0.28057E+03  0.12211E-03  0.26508E+03  0.28057E+03  0.12211E-03  0.26508E+03
    5.0140   0.8940  48.1550  0.19658E+03  0.23083E+03  0.45075E-04  0.21819E+03  0.23083E+03  0.45075E-04  0.21819E+03
    5.0140   0.8940  49.5007  0.16327E+03  0.19011E+03  0.16496E-04  0.17975E+03  0.19011E+03  0.16496E-04  0.17975E+03
    5.0140   0.8940  50.8199  0.13564E+03  0.15668E+03  0.59771E-05  0.14817E+03  0.15668E+03  0.59771E-05  0.14817E+03
    5.0140   0.8940  52.1148  0.11269E+03  0.12921E+03  0.21419E-05  0.12219E+03  0.12921E+03  0.21419E-05  0.12219E+03
    5.0140   0.8940  53.3874  0.93619E+02  0.10659E+03  0.75828E-06  0.10078E+03  0.10659E+03  0.75828E-06  0.10078E+03
    5.0140   0.8940  54.6392  0.77741E+02  0.87922E+02  0.26503E-06  0.83106E+02  0.87922E+02  0.26503E-06  0.83106E+02
    5.0140   0.8940  55.8720  0.64494E+02  0.72481E+02  0.91364E-07  0.68476E+02  0.72481E+02  0.91364E-07  0.68476E+02
    5.0140   0.8940  57.0870  0.53435E+02  0.59701E+02  0.31049E-07  0.56363E+02  0.59701E+02  0.31049E-07  0.56363E+02
    5.0140   0.8940  58.2856  0.44195E+02  0.49107E+02  0.10395E-07  0.46319E+02  0.49107E+02  0.10395E-07  0.46319E+02
    5.0140   0.8340  29.6927  0.21174E+04  0.29758E+04  0.85042E+01  0.27142E+04  0.29758E+04  0.85042E+01  0.27142E+04
    5.0140   0.8340  31.8461  0.16251E+04  0.22456E+04  0.27672E+01  0.20618E+04  0.22456E+04  0.27672E+01  0.20618E+04
    5.0140   0.8340  33.8765  0.12721E+04  0.17294E+04  0.94329E+00  0.15956E+04  0.17294E+04  0.94329E+00  0.15956E+04
    5.0140   0.8340  35.8048  0.10116E+04  0.13522E+04  0.33257E+00  0.12523E+04  0.13522E+04  0.33257E+00  0.12523E+04
    5.0140   0.8340  37.6471  0.81442E+03  0.10711E+04  0.12010E+00  0.99482E+03  0.10711E+04  0.12010E+00  0.99482E+03
    5.0140   0.8340  39.4156  0.66188E+03  0.85732E+03  0.44094E-01  0.79826E+03  0.85732E+03  0.44094E-01  0.79826E+03
    5.0140   0.8340  41.1200  0.54171E+03  0.69175E+03  0.16365E-01  0.64542E+03  0.69175E+03  0.16365E-01  0.64542E+03
    5.0140   0.8340  42.7682  0.44561E+03  0.56154E+03  0.61115E-02  0.52481E+03  0.56154E+03  0.61115E-02  0.52481E+03
    5.0140   0.8340  44.3666  0.36788E+03  0.45791E+03  0.22879E-02  0.42855E+03  0.45791E+03  0.22879E-02  0.42855E+03
    5.0140   0.8340  45.9207  0.30444E+03  0.37464E+03  0.85594E-03  0.35099E+03  0.37464E+03  0.85594E-03  0.35099E+03
