# ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.0140   1.6440  26.9691   0.2835   1.7928  0.17564E+02  0.17563E+02  0.79742E-03  0.19539E+02  0.56981E-02  0.67841E+00  0.18855E+02  0.10000E+01
    5.0140   1.6440  27.9463   0.3040   1.9225  0.14625E+02  0.14624E+02  0.76518E-03  0.16113E+02  0.36628E-02  0.52502E+00  0.15584E+02  0.10000E+01
    5.0140   1.6440  28.8930   0.3245   2.0521  0.12229E+02  0.12228E+02  0.72460E-03  0.13354E+02  0.23926E-02  0.41089E+00  0.12940E+02  0.10000E+01
    5.0140   1.6440  29.8121   0.3450   2.1818  0.10265E+02  0.10264E+02  0.68738E-03  0.11115E+02  0.15821E-02  0.32300E+00  0.10790E+02  0.10000E+01
    5.0140   1.6440  30.7063   0.3655   2.3114  0.86560E+01  0.86554E+01  0.65915E-03  0.92944E+01  0.10559E-02  0.25659E+00  0.90368E+01  0.10000E+01
    5.0140   1.6440  31.5775   0.3860   2.4410  0.73284E+01  0.73278E+01  0.63222E-03  0.77990E+01  0.71112E-03  0.20496E+00  0.75933E+01  0.10000E+01
    5.0140   1.6440  32.4277   0.4065   2.5707  0.61587E+01  0.61581E+01  0.60457E-03  0.65131E+01  0.48342E-03  0.16473E+00  0.63479E+01  0.10000E+01
    5.0140   1.6440  33.2584   0.4270   2.7003  0.51812E+01  0.51806E+01  0.58037E-03  0.54481E+01  0.33235E-03  0.13268E+00  0.53151E+01  0.10000E+01
    5.0140   1.6440  34.0712   0.4475   2.8300  0.43767E+01  0.43761E+01  0.56237E-03  0.45745E+01  0.23110E-03  0.10759E+00  0.44667E+01  0.10000E+01
    5.0140   1.6440  34.8673   0.4680   2.9596  0.37118E+01  0.37113E+01  0.54160E-03  0.38535E+01  0.16229E-03  0.87579E-01  0.37658E+01  0.10000E+01
    5.0140   1.6440  35.6478   0.4885   3.0892  0.31426E+01  0.31421E+01  0.52605E-03  0.32407E+01  0.11495E-03  0.71598E-01  0.31690E+01  0.10000E+01
    5.0140   1.6440  36.4138   0.5090   3.2189  0.26332E+01  0.26326E+01  0.51166E-03  0.27056E+01  0.81770E-04  0.58762E-01  0.26468E+01  0.10000E+01
    5.0140   1.6440  37.1661   0.5295   3.3485  0.22188E+01  0.22183E+01  0.50299E-03  0.22699E+01  0.58203E-04  0.48414E-01  0.22214E+01  0.10000E+01
    5.0140   1.6440  37.9057   0.5500   3.4782  0.18788E+01  0.18783E+01  0.49693E-03  0.19116E+01  0.41708E-04  0.40073E-01  0.18715E+01  0.10000E+01
    5.0140   1.5540  21.0722   0.1605   1.0421  0.53291E+02  0.53290E+02  0.87920E-03  0.65172E+02  0.12615E+00  0.40335E+01  0.61012E+02  0.10000E+01
    5.0140   1.5540  22.3939   0.1810   1.1752  0.41962E+02  0.41961E+02  0.83348E-03  0.50348E+02  0.68948E-01  0.28127E+01  0.47466E+02  0.10000E+01
    5.0140   1.5540  23.6453   0.2015   1.3083  0.33562E+02  0.33561E+02  0.78279E-03  0.39598E+02  0.39455E-01  0.20108E+01  0.37548E+02  0.10000E+01
    5.0140   1.5540  24.8373   0.2220   1.4414  0.27172E+02  0.27172E+02  0.73804E-03  0.31593E+02  0.23205E-01  0.14756E+01  0.30094E+02  0.10000E+01
    5.0140   1.5540  25.9779   0.2425   1.5745  0.22214E+02  0.22213E+02  0.69879E-03  0.25487E+02  0.14038E-01  0.11020E+01  0.24371E+02  0.10000E+01
    5.0140   1.5540  27.0737   0.2630   1.7076  0.18300E+02  0.18299E+02  0.67173E-03  0.20740E+02  0.86496E-02  0.83320E+00  0.19898E+02  0.10000E+01
    5.0140   1.5540  28.1300   0.2835   1.8407  0.15167E+02  0.15167E+02  0.63660E-03  0.17005E+02  0.54619E-02  0.63863E+00  0.16361E+02  0.10000E+01
    5.0140   1.5540  29.1510   0.3040   1.9738  0.12631E+02  0.12631E+02  0.60173E-03  0.14020E+02  0.34999E-02  0.49404E+00  0.13522E+02  0.10000E+01
    5.0140   1.5540  30.1404   0.3245   2.1069  0.10560E+02  0.10560E+02  0.57284E-03  0.11614E+02  0.22848E-02  0.38648E+00  0.11225E+02  0.10000E+01
    5.0140   1.5540  31.1012   0.3450   2.2400  0.88599E+01  0.88593E+01  0.54281E-03  0.96602E+01  0.15095E-02  0.30391E+00  0.93548E+01  0.10000E+01
    5.0140   1.5540  32.0360   0.3655   2.3731  0.74604E+01  0.74599E+01  0.51981E-03  0.80671E+01  0.10077E-02  0.24118E+00  0.78249E+01  0.10000E+01
    5.0140   1.5540  32.9470   0.3860   2.5062  0.63124E+01  0.63119E+01  0.49812E-03  0.67658E+01  0.67841E-03  0.19231E+00  0.65728E+01  0.10000E+01
    5.0140   1.5540  33.8362   0.4065   2.6393  0.53280E+01  0.53275E+01  0.47306E-03  0.56662E+01  0.46081E-03  0.15417E+00  0.55116E+01  0.10000E+01
    5.0140   1.5540  34.7053   0.4270   2.7724  0.44733E+01  0.44729E+01  0.45399E-03  0.47314E+01  0.31621E-03  0.12447E+00  0.46066E+01  0.10000E+01
    5.0140   1.5540  35.5557   0.4475   2.9055  0.37718E+01  0.37714E+01  0.43959E-03  0.39655E+01  0.21939E-03  0.10059E+00  0.38647E+01  0.10000E+01
    5.0140   1.5540  36.3889   0.4680   3.0386  0.31914E+01  0.31910E+01  0.42549E-03  0.33340E+01  0.15383E-03  0.81775E-01  0.32521E+01  0.10000E+01
    5.0140   1.5540  37.2059   0.4885   3.1717  0.27081E+01  0.27077E+01  0.41003E-03  0.28080E+01  0.10891E-03  0.66596E-01  0.27413E+01  0.10000E+01
    5.0140   1.5540  38.0078   0.5090   3.3048  0.22687E+01  0.22683E+01  0.40393E-03  0.23429E+01  0.77765E-04  0.54576E-01  0.22883E+01  0.10000E+01
    5.0140   1.5540  38.7957   0.5295   3.4380  0.19063E+01  0.19059E+01  0.39350E-03  0.19602E+01  0.55521E-04  0.44785E-01  0.19154E+01  0.10000E+01
    5.0140   1.5540  39.5703   0.5500   3.5711  0.16086E+01  0.16082E+01  0.38877E-03  0.16461E+01  0.39782E-04  0.36980E-01  0.16090E+01  0.10000E+01
    5.0140   1.4640  22.0020   0.1605   1.0692  0.45885E+02  0.45885E+02  0.70359E-03  0.56809E+02  0.12286E+00  0.38096E+01  0.52877E+02  0.10000E+01
    5.0140   1.4640  23.3836   0.1810   1.2058  0.36142E+02  0.36141E+02  0.66055E-03  0.43862E+02  0.67124E-01  0.26540E+01  0.41141E+02  0.10000E+01
    5.0140   1.4640  24.6920   0.2015   1.3423  0.28915E+02  0.28915E+02  0.62079E-03  0.34491E+02  0.38299E-01  0.19064E+01  0.32546E+02  0.10000E+01
    5.0140   1.4640  25.9385   0.2220   1.4789  0.23417E+02  0.23416E+02  0.58865E-03  0.27507E+02  0.22513E-01  0.13973E+01  0.26087E+02  0.10000E+01
    5.0140   1.4640  27.1315   0.2425   1.6155  0.19148E+02  0.19148E+02  0.56001E-03  0.22184E+02  0.13589E-01  0.10432E+01  0.21128E+02  0.10000E+01
    5.0140   1.4640  28.2779   0.2630   1.7520  0.15779E+02  0.15778E+02  0.52971E-03  0.18052E+02  0.83736E-02  0.78901E+00  0.17254E+02  0.10000E+01
    5.0140   1.4640  29.3832   0.2835   1.8886  0.13081E+02  0.13080E+02  0.50100E-03  0.14795E+02  0.52664E-02  0.60457E+00  0.14185E+02  0.10000E+01
    5.0140   1.4640  30.4518   0.3040   2.0252  0.10896E+02  0.10896E+02  0.47651E-03  0.12196E+02  0.33694E-02  0.46833E+00  0.11725E+02  0.10000E+01
    5.0140   1.4640  31.4876   0.3245   2.1617  0.91105E+01  0.91100E+01  0.44978E-03  0.10100E+02  0.21939E-02  0.36650E+00  0.97316E+01  0.10000E+01
    5.0140   1.4640  32.4936   0.3450   2.2983  0.76418E+01  0.76414E+01  0.43180E-03  0.83974E+01  0.14491E-02  0.28815E+00  0.81078E+01  0.10000E+01
    5.0140   1.4640  33.4727   0.3655   2.4349  0.64292E+01  0.64288E+01  0.41007E-03  0.70053E+01  0.96748E-03  0.22854E+00  0.67758E+01  0.10000E+01
    5.0140   1.4640  34.4270   0.3860   2.5714  0.54306E+01  0.54303E+01  0.39016E-03  0.58670E+01  0.65143E-03  0.18205E+00  0.56843E+01  0.10000E+01
    5.0140   1.4640  35.3588   0.4065   2.7080  0.45992E+01  0.45988E+01  0.37290E-03  0.49247E+01  0.44246E-03  0.14589E+00  0.47784E+01  0.10000E+01
    5.0140   1.4640  36.2696   0.4270   2.8446  0.38624E+01  0.38620E+01  0.36218E-03  0.41110E+01  0.30307E-03  0.11760E+00  0.39931E+01  0.10000E+01
    5.0140   1.4640  37.1611   0.4475   2.9811  0.32503E+01  0.32500E+01  0.34595E-03  0.34402E+01  0.20998E-03  0.95061E-01  0.33449E+01  0.10000E+01
    5.0140   1.4640  38.0347   0.4680   3.1177  0.27448E+01  0.27445E+01  0.33432E-03  0.28866E+01  0.14694E-03  0.77055E-01  0.28094E+01  0.10000E+01
    5.0140   1.4640  38.8915   0.4885   3.2542  0.23275E+01  0.23271E+01  0.32192E-03  0.24298E+01  0.10392E-03  0.62774E-01  0.23669E+01  0.10000E+01
    5.0140   1.4640  39.7328   0.5090   3.3908  0.19552E+01  0.19549E+01  0.31681E-03  0.20304E+01  0.74284E-04  0.51242E-01  0.19791E+01  0.10000E+01
    5.0140   1.4640  40.5595   0.5295   3.5274  0.16385E+01  0.16382E+01  0.30871E-03  0.16946E+01  0.53459E-04  0.41986E-01  0.16526E+01  0.10000E+01
    5.0140   1.4640  41.3724   0.5500   3.6639  0.13786E+01  0.13783E+01  0.30665E-03  0.14192E+01  0.38327E-04  0.34558E-01  0.13846E+01  0.10000E+01
    5.0140   1.3740  23.0105   0.1605   1.0963  0.39429E+02  0.39428E+02  0.55916E-03  0.49476E+02  0.12037E+00  0.35996E+01  0.45756E+02  0.10000E+01
    5.0140   1.3740  24.4573   0.1810   1.2363  0.31068E+02  0.31068E+02  0.52451E-03  0.38197E+02  0.65816E-01  0.25228E+01  0.35608E+02  0.10000E+01
    5.0140   1.3740  25.8278   0.2015   1.3764  0.24865E+02  0.24864E+02  0.49578E-03  0.30021E+02  0.37401E-01  0.18115E+01  0.28172E+02  0.10000E+01
    5.0140   1.3740  27.1337   0.2220   1.5164  0.20143E+02  0.20143E+02  0.47278E-03  0.23937E+02  0.21987E-01  0.13314E+01  0.22583E+02  0.10000E+01
    5.0140   1.3740  28.3839   0.2425   1.6564  0.16476E+02  0.16476E+02  0.44529E-03  0.19301E+02  0.13235E-01  0.99556E+00  0.18292E+02  0.10000E+01
    5.0140   1.3740  29.5856   0.2630   1.7965  0.13580E+02  0.13580E+02  0.42057E-03  0.15701E+02  0.81532E-02  0.75398E+00  0.14939E+02  0.10000E+01
    5.0140   1.3740  30.7444   0.2835   1.9365  0.11261E+02  0.11261E+02  0.39716E-03  0.12866E+02  0.51110E-02  0.57818E+00  0.12283E+02  0.10000E+01
    5.0140   1.3740  31.8651   0.3040   2.0765  0.93828E+01  0.93825E+01  0.37441E-03  0.10602E+02  0.32670E-02  0.44633E+00  0.10152E+02  0.10000E+01
    5.0140   1.3740  32.9516   0.3245   2.2165  0.78466E+01  0.78462E+01  0.35813E-03  0.87792E+01  0.21197E-02  0.35035E+00  0.84268E+01  0.10000E+01
    5.0140   1.3740  34.0071   0.3450   2.3566  0.65816E+01  0.65813E+01  0.33864E-03  0.72960E+01  0.14002E-02  0.27586E+00  0.70187E+01  0.10000E+01
    5.0140   1.3740  35.0346   0.3655   2.4966  0.55350E+01  0.55347E+01  0.32342E-03  0.60830E+01  0.93484E-03  0.21877E+00  0.58633E+01  0.10000E+01
    5.0140   1.3740  36.0365   0.3860   2.6366  0.46690E+01  0.46687E+01  0.30793E-03  0.50881E+01  0.63007E-03  0.17432E+00  0.49132E+01  0.10000E+01
    5.0140   1.3740  37.0148   0.4065   2.7766  0.39554E+01  0.39552E+01  0.29583E-03  0.42716E+01  0.42813E-03  0.13957E+00  0.41316E+01  0.10000E+01
    5.0140   1.3740  37.9715   0.4270   2.9167  0.33322E+01  0.33319E+01  0.28340E-03  0.35725E+01  0.29318E-03  0.11242E+00  0.34598E+01  0.10000E+01
    5.0140   1.3740  38.9081   0.4475   3.0567  0.27989E+01  0.27987E+01  0.27222E-03  0.29837E+01  0.20280E-03  0.90743E-01  0.28928E+01  0.10000E+01
    5.0140   1.3740  39.8261   0.4680   3.1967  0.23598E+01  0.23595E+01  0.26266E-03  0.25001E+01  0.14160E-03  0.73515E-01  0.24264E+01  0.10000E+01
    5.0140   1.3740  40.7268   0.4885   3.3367  0.19964E+01  0.19962E+01  0.25629E-03  0.21006E+01  0.99996E-04  0.59836E-01  0.20407E+01  0.10000E+01
    5.0140   1.3740  41.6114   0.5090   3.4768  0.16837E+01  0.16835E+01  0.24846E-03  0.17599E+01  0.71473E-04  0.48830E-01  0.17110E+01  0.10000E+01
    5.0140   1.3740  42.4808   0.5295   3.6168  0.14077E+01  0.14074E+01  0.24218E-03  0.14655E+01  0.51647E-04  0.39842E-01  0.14256E+01  0.10000E+01
    5.0140   1.3740  43.3361   0.5500   3.7568  0.11817E+01  0.11814E+01  0.24190E-03  0.12245E+01  0.37306E-04  0.32688E-01  0.11918E+01  0.10000E+01
    5.0140   1.2940  23.9843   0.1605   1.1204  0.34382E+02  0.34381E+02  0.45848E-03  0.43735E+02  0.11882E+00  0.34481E+01  0.40168E+02  0.10000E+01
    5.0140   1.2940  25.4942   0.1810   1.2635  0.27102E+02  0.27102E+02  0.42912E-03  0.33760E+02  0.65059E-01  0.24263E+01  0.31269E+02  0.10000E+01
    5.0140   1.2940  26.9249   0.2015   1.4066  0.21698E+02  0.21698E+02  0.40807E-03  0.26522E+02  0.36832E-01  0.17419E+01  0.24743E+02  0.10000E+01
    5.0140   1.2940  28.2885   0.2220   1.5497  0.17584E+02  0.17584E+02  0.38563E-03  0.21141E+02  0.21660E-01  0.12837E+01  0.19836E+02  0.10000E+01
    5.0140   1.2940  29.5943   0.2425   1.6928  0.14387E+02  0.14386E+02  0.36227E-03  0.17039E+02  0.13016E-01  0.95846E+00  0.16067E+02  0.10000E+01
    5.0140   1.2940  30.8497   0.2630   1.8359  0.11861E+02  0.11861E+02  0.34174E-03  0.13859E+02  0.80117E-02  0.72774E+00  0.13124E+02  0.10000E+01
    5.0140   1.2940  32.0606   0.2835   1.9790  0.98381E+01  0.98378E+01  0.32004E-03  0.11356E+02  0.50139E-02  0.55977E+00  0.10791E+02  0.10000E+01
    5.0140   1.2940  33.2319   0.3040   2.1221  0.81991E+01  0.81988E+01  0.30567E-03  0.93571E+01  0.31991E-02  0.43400E+00  0.89199E+01  0.10000E+01
    5.0140   1.2940  34.3678   0.3245   2.2652  0.68582E+01  0.68579E+01  0.28993E-03  0.77450E+01  0.20720E-02  0.33896E+00  0.74040E+01  0.10000E+01
    5.0140   1.2940  35.4716   0.3450   2.4083  0.57530E+01  0.57527E+01  0.27391E-03  0.64349E+01  0.13661E-02  0.26722E+00  0.61663E+01  0.10000E+01
    5.0140   1.2940  36.5464   0.3655   2.5515  0.48375E+01  0.48373E+01  0.26166E-03  0.53627E+01  0.91243E-03  0.21194E+00  0.51498E+01  0.10000E+01
    5.0140   1.2940  37.5947   0.3860   2.6946  0.40779E+01  0.40776E+01  0.24899E-03  0.44820E+01  0.61562E-03  0.16903E+00  0.43124E+01  0.10000E+01
    5.0140   1.2940  38.6186   0.4065   2.8377  0.34504E+01  0.34502E+01  0.24050E-03  0.37589E+01  0.41874E-03  0.13533E+00  0.36231E+01  0.10000E+01
    5.0140   1.2940  39.6201   0.4270   2.9808  0.29173E+01  0.29170E+01  0.23022E-03  0.31512E+01  0.28699E-03  0.10889E+00  0.30420E+01  0.10000E+01
    5.0140   1.2940  40.6008   0.4475   3.1239  0.24478E+01  0.24476E+01  0.22099E-03  0.26289E+01  0.19826E-03  0.87989E-01  0.25407E+01  0.10000E+01
    5.0140   1.2940  41.5624   0.4680   3.2670  0.20609E+01  0.20607E+01  0.21300E-03  0.21999E+01  0.13832E-03  0.71396E-01  0.21284E+01  0.10000E+01
    5.0140   1.2940  42.5061   0.4885   3.4101  0.17403E+01  0.17401E+01  0.20627E-03  0.18452E+01  0.97465E-04  0.57883E-01  0.17872E+01  0.10000E+01
    5.0140   1.2940  43.4332   0.5090   3.5532  0.14712E+01  0.14710E+01  0.19998E-03  0.15483E+01  0.69607E-04  0.47119E-01  0.15011E+01  0.10000E+01
    5.0140   1.2940  44.3446   0.5295   3.6963  0.12287E+01  0.12286E+01  0.19612E-03  0.12878E+01  0.50236E-04  0.38454E-01  0.12493E+01  0.10000E+01
    5.0140   1.2940  45.2415   0.5500   3.8394  0.10298E+01  0.10296E+01  0.19414E-03  0.10742E+01  0.36692E-04  0.31489E-01  0.10427E+01  0.10000E+01
    5.0140   1.2140  25.0433   0.1605   1.1445  0.29905E+02  0.29904E+02  0.37852E-03  0.38627E+02  0.11799E+00  0.33129E+01  0.35196E+02  0.10000E+01
    5.0140   1.2140  26.6223   0.1810   1.2907  0.23583E+02  0.23583E+02  0.35632E-03  0.29819E+02  0.64712E-01  0.23447E+01  0.27409E+02  0.10000E+01
    5.0140   1.2140  28.1188   0.2015   1.4369  0.18889E+02  0.18889E+02  0.33285E-03  0.23413E+02  0.36616E-01  0.16864E+01  0.21690E+02  0.10000E+01
    5.0140   1.2140  29.5455   0.2220   1.5831  0.15313E+02  0.15312E+02  0.31175E-03  0.18653E+02  0.21470E-01  0.12414E+01  0.17390E+02  0.10000E+01
    5.0140   1.2140  30.9120   0.2425   1.7292  0.12533E+02  0.12532E+02  0.29433E-03  0.15031E+02  0.12906E-01  0.92942E+00  0.14089E+02  0.10000E+01
    5.0140   1.2140  32.2262   0.2630   1.8754  0.10335E+02  0.10335E+02  0.27732E-03  0.12224E+02  0.79252E-02  0.70757E+00  0.11508E+02  0.10000E+01
    5.0140   1.2140  33.4942   0.2835   2.0216  0.85749E+01  0.85746E+01  0.25943E-03  0.10013E+02  0.49605E-02  0.54522E+00  0.94633E+01  0.10000E+01
    5.0140   1.2140  34.7212   0.3040   2.1678  0.71481E+01  0.71478E+01  0.24739E-03  0.82484E+01  0.31537E-02  0.42208E+00  0.78231E+01  0.10000E+01
    5.0140   1.2140  35.9113   0.3245   2.3140  0.59805E+01  0.59803E+01  0.23442E-03  0.68259E+01  0.20421E-02  0.33104E+00  0.64928E+01  0.10000E+01
    5.0140   1.2140  37.0683   0.3450   2.4602  0.50176E+01  0.50173E+01  0.22305E-03  0.56706E+01  0.13412E-02  0.26109E+00  0.54081E+01  0.10000E+01
    5.0140   1.2140  38.1951   0.3655   2.6063  0.42190E+01  0.42188E+01  0.21144E-03  0.47236E+01  0.89679E-03  0.20695E+00  0.45158E+01  0.10000E+01
    5.0140   1.2140  39.2944   0.3860   2.7525  0.35550E+01  0.35548E+01  0.20370E-03  0.39457E+01  0.60532E-03  0.16537E+00  0.37797E+01  0.10000E+01
    5.0140   1.2140  40.3685   0.4065   2.8987  0.30043E+01  0.30041E+01  0.19403E-03  0.33048E+01  0.41264E-03  0.13206E+00  0.31723E+01  0.10000E+01
    5.0140   1.2140  41.4194   0.4270   3.0449  0.25454E+01  0.25452E+01  0.18561E-03  0.27745E+01  0.28316E-03  0.10651E+00  0.26677E+01  0.10000E+01
    5.0140   1.2140  42.4489   0.4475   3.1911  0.21375E+01  0.21373E+01  0.17803E-03  0.23151E+01  0.19583E-03  0.86057E-01  0.22288E+01  0.10000E+01
    5.0140   1.2140  43.4586   0.4680   3.3372  0.17969E+01  0.17968E+01  0.17255E-03  0.19344E+01  0.13637E-03  0.69696E-01  0.18646E+01  0.10000E+01
    5.0140   1.2140  44.4498   0.4885   3.4834  0.15151E+01  0.15149E+01  0.16583E-03  0.16203E+01  0.96012E-04  0.56560E-01  0.15636E+01  0.10000E+01
    5.0140   1.2140  45.4239   0.5090   3.6296  0.12813E+01  0.12812E+01  0.16188E-03  0.13598E+01  0.68427E-04  0.46047E-01  0.13137E+01  0.10000E+01
    5.0140   1.2140  46.3819   0.5295   3.7758  0.10710E+01  0.10708E+01  0.15978E-03  0.11312E+01  0.49470E-04  0.37557E-01  0.10936E+01  0.10000E+01
    5.0140   1.2140  47.3249   0.5500   3.9220  0.89606E+00  0.89591E+00  0.15687E-03  0.94194E+00  0.36137E-04  0.30638E-01  0.91126E+00  0.10000E+01
    5.0140   1.1440  24.3039   0.1400   1.0167  0.34149E+02  0.34149E+02  0.34129E-03  0.46000E+02  0.22847E+00  0.47455E+01  0.41026E+02  0.10000E+01
    5.0140   1.1440  26.0518   0.1605   1.1656  0.26402E+02  0.26401E+02  0.31927E-03  0.34636E+02  0.11832E+00  0.32269E+01  0.31291E+02  0.10000E+01
    5.0140   1.1440  27.6967   0.1810   1.3145  0.20830E+02  0.20830E+02  0.29752E-03  0.26714E+02  0.64763E-01  0.22745E+01  0.24375E+02  0.10000E+01
    5.0140   1.1440  29.2562   0.2015   1.4633  0.16690E+02  0.16690E+02  0.27750E-03  0.20973E+02  0.36700E-01  0.16435E+01  0.19293E+02  0.10000E+01
    5.0140   1.1440  30.7433   0.2220   1.6122  0.13535E+02  0.13535E+02  0.26145E-03  0.16706E+02  0.21428E-01  0.12132E+01  0.15471E+02  0.10000E+01
    5.0140   1.1440  32.1682   0.2425   1.7611  0.11081E+02  0.11081E+02  0.24453E-03  0.13459E+02  0.12894E-01  0.91161E+00  0.12535E+02  0.10000E+01
    5.0140   1.1440  33.5388   0.2630   1.9100  0.91406E+01  0.91404E+01  0.23018E-03  0.10941E+02  0.79003E-02  0.69372E+00  0.10240E+02  0.10000E+01
    5.0140   1.1440  34.8617   0.2835   2.0588  0.75854E+01  0.75852E+01  0.21839E-03  0.89589E+01  0.49470E-02  0.53302E+00  0.84209E+01  0.10000E+01
    5.0140   1.1440  36.1421   0.3040   2.2077  0.63247E+01  0.63245E+01  0.20645E-03  0.73796E+01  0.31406E-02  0.41509E+00  0.69614E+01  0.10000E+01
    5.0140   1.1440  37.3844   0.3245   2.3566  0.52928E+01  0.52926E+01  0.19416E-03  0.61068E+01  0.20302E-02  0.32559E+00  0.57792E+01  0.10000E+01
    5.0140   1.1440  38.5925   0.3450   2.5055  0.44414E+01  0.44412E+01  0.18472E-03  0.50704E+01  0.13319E-02  0.25684E+00  0.48122E+01  0.10000E+01
    5.0140   1.1440  39.7694   0.3655   2.6543  0.37348E+01  0.37347E+01  0.17492E-03  0.42237E+01  0.88818E-03  0.20431E+00  0.40185E+01  0.10000E+01
    5.0140   1.1440  40.9180   0.3860   2.8032  0.31465E+01  0.31463E+01  0.16848E-03  0.35260E+01  0.60043E-03  0.16298E+00  0.33624E+01  0.10000E+01
    5.0140   1.1440  42.0406   0.4065   2.9521  0.26569E+01  0.26568E+01  0.16029E-03  0.29518E+01  0.40985E-03  0.13116E+00  0.28202E+01  0.10000E+01
    5.0140   1.1440  43.1393   0.4270   3.1010  0.22511E+01  0.22510E+01  0.15326E-03  0.24772E+01  0.28195E-03  0.10521E+00  0.23717E+01  0.10000E+01
    5.0140   1.1440  44.2160   0.4475   3.2498  0.18948E+01  0.18947E+01  0.14788E-03  0.20698E+01  0.19530E-03  0.85093E-01  0.19845E+01  0.10000E+01
    5.0140   1.1440  45.2722   0.4680   3.3987  0.15909E+01  0.15908E+01  0.14218E-03  0.17274E+01  0.13607E-03  0.69000E-01  0.16582E+01  0.10000E+01
    5.0140   1.1440  46.3096   0.4885   3.5476  0.13399E+01  0.13397E+01  0.13768E-03  0.14451E+01  0.95677E-04  0.55876E-01  0.13892E+01  0.10000E+01
    5.0140   1.1440  47.3292   0.5090   3.6965  0.11322E+01  0.11320E+01  0.13427E-03  0.12119E+01  0.68084E-04  0.45474E-01  0.11663E+01  0.10000E+01
    5.0140   1.1440  48.3324   0.5295   3.8453  0.94806E+00  0.94793E+00  0.13154E-03  0.10091E+01  0.49136E-04  0.37023E-01  0.97200E+00  0.10000E+01
    5.0140   1.1440  49.3203   0.5500   3.9942  0.79209E+00  0.79196E+00  0.12988E-03  0.83908E+00  0.35895E-04  0.30199E-01  0.80884E+00  0.10000E+01
    5.0140   1.0740  25.3257   0.1400   1.0351  0.30050E+02  0.30049E+02  0.28585E-03  0.41203E+02  0.23010E+00  0.46132E+01  0.36360E+02  0.10000E+01
    5.0140   1.0740  27.1496   0.1605   1.1867  0.23244E+02  0.23244E+02  0.26653E-03  0.31020E+02  0.11959E+00  0.31425E+01  0.27758E+02  0.10000E+01
    5.0140   1.0740  28.8667   0.1810   1.3382  0.18347E+02  0.18347E+02  0.24790E-03  0.23909E+02  0.65175E-01  0.22186E+01  0.21625E+02  0.10000E+01
    5.0140   1.0740  30.4952   0.2015   1.4898  0.14707E+02  0.14706E+02  0.23267E-03  0.18772E+02  0.37017E-01  0.16115E+01  0.17124E+02  0.10000E+01
    5.0140   1.0740  32.0485   0.2220   1.6414  0.11931E+02  0.11931E+02  0.21705E-03  0.14945E+02  0.21549E-01  0.11889E+01  0.13734E+02  0.10000E+01
    5.0140   1.0740  33.5374   0.2425   1.7929  0.97710E+01  0.97708E+01  0.20274E-03  0.12036E+02  0.12966E-01  0.89390E+00  0.11129E+02  0.10000E+01
    5.0140   1.0740  34.9700   0.2630   1.9445  0.80624E+01  0.80622E+01  0.19217E-03  0.97823E+01  0.79490E-02  0.68228E+00  0.90921E+01  0.10000E+01
    5.0140   1.0740  36.3531   0.2835   2.0961  0.66924E+01  0.66922E+01  0.18079E-03  0.80092E+01  0.49672E-02  0.52681E+00  0.74775E+01  0.10000E+01
    5.0140   1.0740  37.6922   0.3040   2.2476  0.55814E+01  0.55812E+01  0.17066E-03  0.65952E+01  0.31562E-02  0.41020E+00  0.61818E+01  0.10000E+01
    5.0140   1.0740  38.9920   0.3245   2.3992  0.46718E+01  0.46716E+01  0.16173E-03  0.54561E+01  0.20330E-02  0.32191E+00  0.51322E+01  0.10000E+01
    5.0140   1.0740  40.2564   0.3450   2.5508  0.39211E+01  0.39209E+01  0.15269E-03  0.45304E+01  0.13342E-02  0.25490E+00  0.42742E+01  0.10000E+01
    5.0140   1.0740  41.4886   0.3655   2.7023  0.32977E+01  0.32976E+01  0.14641E-03  0.37723E+01  0.88652E-03  0.20316E+00  0.35683E+01  0.10000E+01
    5.0140   1.0740  42.6916   0.3860   2.8539  0.27781E+01  0.27780E+01  0.14000E-03  0.31482E+01  0.59967E-03  0.16227E+00  0.29853E+01  0.10000E+01
    5.0140   1.0740  43.8678   0.4065   3.0055  0.23446E+01  0.23444E+01  0.13310E-03  0.26331E+01  0.40997E-03  0.13018E+00  0.25025E+01  0.10000E+01
    5.0140   1.0740  45.0193   0.4270   3.1570  0.19850E+01  0.19849E+01  0.12716E-03  0.22084E+01  0.28277E-03  0.10479E+00  0.21033E+01  0.10000E+01
    5.0140   1.0740  46.1482   0.4475   3.3086  0.16757E+01  0.16756E+01  0.12263E-03  0.18484E+01  0.19638E-03  0.84586E-01  0.17636E+01  0.10000E+01
    5.0140   1.0740  47.2562   0.4680   3.4602  0.14054E+01  0.14053E+01  0.11779E-03  0.15409E+01  0.13711E-03  0.68683E-01  0.14721E+01  0.10000E+01
    5.0140   1.0740  48.3446   0.4885   3.6118  0.11825E+01  0.11823E+01  0.11412E-03  0.12879E+01  0.96354E-04  0.55775E-01  0.12320E+01  0.10000E+01
    5.0140   1.0740  49.4150   0.5090   3.7633  0.99766E+00  0.99755E+00  0.11041E-03  0.10785E+01  0.68521E-04  0.45337E-01  0.10331E+01  0.10000E+01
