                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
    5.0140   1.4640  25.9385  0.23417E+02  0.27507E+02  0.22513E-01  0.26087E+02  0.27507E+02  0.22513E-01  0.26087E+02
    5.0140   1.4640  27.1315  0.19148E+02  0.22184E+02  0.13589E-01  0.21128E+02  0.22184E+02  0.13589E-01  0.21128E+02
    5.0140   1.4640  28.2779  0.15779E+02  0.18052E+02  0.83736E-02  0.17254E+02  0.18052E+02  0.83736E-02  0.17254E+02
    5.0140   1.4640  29.3832  0.13081E+02  0.14795E+02  0.52664E-02  0.14185E+02  0.14795E+02  0.52664E-02  0.14185E+02
    5.0140   1.4640  30.4518  0.10896E+02  0.12196E+02  0.33694E-02  0.11725E+02  0.12196E+02  0.33694E-02  0.11725E+02
    5.0140   1.4640  31.4876  0.91105E+01  0.10100E+02  0.21939E-02  0.97316E+01  0.10100E+02  0.21939E-02  0.97316E+01
    5.0140   1.4640  32.4936  0.76418E+01  0.83974E+01  0.14491E-02  0.81078E+01  0.83974E+01  0.14491E-02  0.81078E+01
    5.0140   1.4640  33.4727  0.64292E+01  0.70053E+01  0.96748E-03  0.67758E+01  0.70053E+01  0.96748E-03  0.67758E+01
    5.0140   1.4640  34.4270  0.54306E+01  0.58670E+01  0.65143E-03  0.56843E+01  0.58670E+01  0.65143E-03  0.56843E+01
    5.0140   1.4640  35.3588  0.45992E+01  0.49247E+01  0.44246E-03  0.47784E+01  0.49247E+01  0.44246E-03  0.47784E+01
    5.0140   1.4640  36.2696  0.38624E+01  0.41110E+01  0.30307E-03  0.39931E+01  0.41110E+01  0.30307E-03  0.39931E+01
    5.0140   1.4640  37.1611  0.32503E+01  0.34402E+01  0.20998E-03  0.33449E+01  0.34402E+01  0.20998E-03  0.33449E+01
    5.0140   1.4640  38.0347  0.27448E+01  0.28866E+01  0.14694E-03  0.28094E+01  0.28866E+01  0.14694E-03  0.28094E+01
    5.0140   1.4640  38.8915  0.23275E+01  0.24298E+01  0.10392E-03  0.23669E+01  0.24298E+01  0.10392E-03  0.23669E+01
    5.0140   1.4640  39.7328  0.19552E+01  0.20304E+01  0.74284E-04  0.19791E+01  0.20304E+01  0.74284E-04  0.19791E+01
    5.0140   1.4640  40.5595  0.16385E+01  0.16946E+01  0.53459E-04  0.16526E+01  0.16946E+01  0.53459E-04  0.16526E+01
    5.0140   1.4640  41.3724  0.13786E+01  0.14192E+01  0.38327E-04  0.13846E+01  0.14192E+01  0.38327E-04  0.13846E+01
    5.0140   1.3740  23.0105  0.39429E+02  0.49476E+02  0.12037E+00  0.45756E+02  0.49476E+02  0.12037E+00  0.45756E+02
    5.0140   1.3740  24.4573  0.31068E+02  0.38197E+02  0.65816E-01  0.35608E+02  0.38197E+02  0.65816E-01  0.35608E+02
    5.0140   1.3740  25.8278  0.24865E+02  0.30021E+02  0.37401E-01  0.28172E+02  0.30021E+02  0.37401E-01  0.28172E+02
    5.0140   1.3740  27.1337  0.20143E+02  0.23937E+02  0.21987E-01  0.22583E+02  0.23937E+02  0.21987E-01  0.22583E+02
    5.0140   1.3740  28.3839  0.16476E+02  0.19301E+02  0.13235E-01  0.18292E+02  0.19301E+02  0.13235E-01  0.18292E+02
    5.0140   1.3740  29.5856  0.13580E+02  0.15701E+02  0.81532E-02  0.14939E+02  0.15701E+02  0.81532E-02  0.14939E+02
    5.0140   1.3740  30.7444  0.11261E+02  0.12866E+02  0.51110E-02  0.12283E+02  0.12866E+02  0.51110E-02  0.12283E+02
    5.0140   1.3740  31.8651  0.93828E+01  0.10602E+02  0.32670E-02  0.10152E+02  0.10602E+02  0.32670E-02  0.10152E+02
    5.0140   1.3740  32.9516  0.78466E+01  0.87792E+01  0.21197E-02  0.84268E+01  0.87792E+01  0.21197E-02  0.84268E+01
    5.0140   1.3740  34.0071  0.65816E+01  0.72960E+01  0.14002E-02  0.70187E+01  0.72960E+01  0.14002E-02  0.70187E+01
    5.0140   1.3740  35.0346  0.55350E+01  0.60830E+01  0.93484E-03  0.58633E+01  0.60830E+01  0.93484E-03  0.58633E+01
    5.0140   1.3740  36.0365  0.46690E+01  0.50881E+01  0.63007E-03  0.49132E+01  0.50881E+01  0.63007E-03  0.49132E+01
    5.0140   1.3740  37.0148  0.39554E+01  0.42716E+01  0.42813E-03  0.41316E+01  0.42716E+01  0.42813E-03  0.41316E+01
    5.0140   1.3740  37.9715  0.33322E+01  0.35725E+01  0.29318E-03  0.34598E+01  0.35725E+01  0.29318E-03  0.34598E+01
    5.0140   1.3740  38.9081  0.27989E+01  0.29837E+01  0.20280E-03  0.28928E+01  0.29837E+01  0.20280E-03  0.28928E+01
    5.0140   1.3740  39.8261  0.23598E+01  0.25001E+01  0.14160E-03  0.24264E+01  0.25001E+01  0.14160E-03  0.24264E+01
    5.0140   1.3740  40.7268  0.19964E+01  0.21006E+01  0.99996E-04  0.20407E+01  0.21006E+01  0.99996E-04  0.20407E+01
    5.0140   1.3740  41.6114  0.16837E+01  0.17599E+01  0.71473E-04  0.17110E+01  0.17599E+01  0.71473E-04  0.17110E+01
    5.0140   1.3740  42.4808  0.14077E+01  0.14655E+01  0.51647E-04  0.14256E+01  0.14655E+01  0.51647E-04  0.14256E+01
    5.0140   1.3740  43.3361  0.11817E+01  0.12245E+01  0.37306E-04  0.11918E+01  0.12245E+01  0.37306E-04  0.11918E+01
    5.0140   1.2940  23.9843  0.34382E+02  0.43735E+02  0.11882E+00  0.40168E+02  0.43735E+02  0.11882E+00  0.40168E+02
    5.0140   1.2940  25.4942  0.27102E+02  0.33760E+02  0.65059E-01  0.31269E+02  0.33760E+02  0.65059E-01  0.31269E+02
    5.0140   1.2940  26.9249  0.21698E+02  0.26522E+02  0.36832E-01  0.24743E+02  0.26522E+02  0.36832E-01  0.24743E+02
    5.0140   1.2940  28.2885  0.17584E+02  0.21141E+02  0.21660E-01  0.19836E+02  0.21141E+02  0.21660E-01  0.19836E+02
    5.0140   1.2940  29.5943  0.14387E+02  0.17039E+02  0.13016E-01  0.16067E+02  0.17039E+02  0.13016E-01  0.16067E+02
    5.0140   1.2940  30.8497  0.11861E+02  0.13859E+02  0.80117E-02  0.13124E+02  0.13859E+02  0.80117E-02  0.13124E+02
    5.0140   1.2940  32.0606  0.98381E+01  0.11356E+02  0.50139E-02  0.10791E+02  0.11356E+02  0.50139E-02  0.10791E+02
    5.0140   1.2940  33.2319  0.81991E+01  0.93571E+01  0.31991E-02  0.89199E+01  0.93571E+01  0.31991E-02  0.89199E+01
    5.0140   1.2940  34.3678  0.68582E+01  0.77450E+01  0.20720E-02  0.74040E+01  0.77450E+01  0.20720E-02  0.74040E+01
    5.0140   1.2940  35.4716  0.57530E+01  0.64349E+01  0.13661E-02  0.61663E+01  0.64349E+01  0.13661E-02  0.61663E+01
    5.0140   1.2940  36.5464  0.48375E+01  0.53627E+01  0.91243E-03  0.51498E+01  0.53627E+01  0.91243E-03  0.51498E+01
    5.0140   1.2940  37.5947  0.40779E+01  0.44820E+01  0.61562E-03  0.43124E+01  0.44820E+01  0.61562E-03  0.43124E+01
    5.0140   1.2940  38.6186  0.34504E+01  0.37589E+01  0.41874E-03  0.36231E+01  0.37589E+01  0.41874E-03  0.36231E+01
    5.0140   1.2940  39.6201  0.29173E+01  0.31512E+01  0.28699E-03  0.30420E+01  0.31512E+01  0.28699E-03  0.30420E+01
    5.0140   1.2940  40.6008  0.24478E+01  0.26289E+01  0.19826E-03  0.25407E+01  0.26289E+01  0.19826E-03  0.25407E+01
    5.0140   1.2940  41.5624  0.20609E+01  0.21999E+01  0.13832E-03  0.21284E+01  0.21999E+01  0.13832E-03  0.21284E+01
    5.0140   1.2940  42.5061  0.17403E+01  0.18452E+01  0.97465E-04  0.17872E+01  0.18452E+01  0.97465E-04  0.17872E+01
    5.0140   1.2940  43.4332  0.14712E+01  0.15483E+01  0.69607E-04  0.15011E+01  0.15483E+01  0.69607E-04  0.15011E+01
    5.0140   1.2940  44.3446  0.12287E+01  0.12878E+01  0.50236E-04  0.12493E+01  0.12878E+01  0.50236E-04  0.12493E+01
    5.0140   1.2940  45.2415  0.10298E+01  0.10742E+01  0.36692E-04  0.10427E+01  0.10742E+01  0.36692E-04  0.10427E+01
    5.0140   1.2140  25.0433  0.29905E+02  0.38627E+02  0.11799E+00  0.35196E+02  0.38627E+02  0.11799E+00  0.35196E+02
    5.0140   1.2140  26.6223  0.23583E+02  0.29819E+02  0.64712E-01  0.27409E+02  0.29819E+02  0.64712E-01  0.27409E+02
    5.0140   1.2140  28.1188  0.18889E+02  0.23413E+02  0.36616E-01  0.21690E+02  0.23413E+02  0.36616E-01  0.21690E+02
    5.0140   1.2140  29.5455  0.15313E+02  0.18653E+02  0.21470E-01  0.17390E+02  0.18653E+02  0.21470E-01  0.17390E+02
    5.0140   1.2140  30.9120  0.12533E+02  0.15031E+02  0.12906E-01  0.14089E+02  0.15031E+02  0.12906E-01  0.14089E+02
    5.0140   1.2140  32.2262  0.10335E+02  0.12224E+02  0.79252E-02  0.11508E+02  0.12224E+02  0.79252E-02  0.11508E+02
    5.0140   1.2140  33.4942  0.85749E+01  0.10013E+02  0.49605E-02  0.94633E+01  0.10013E+02  0.49605E-02  0.94633E+01
    5.0140   1.2140  34.7212  0.71481E+01  0.82484E+01  0.31537E-02  0.78231E+01  0.82484E+01  0.31537E-02  0.78231E+01
    5.0140   1.2140  35.9113  0.59805E+01  0.68259E+01  0.20421E-02  0.64928E+01  0.68259E+01  0.20421E-02  0.64928E+01
    5.0140   1.2140  37.0683  0.50176E+01  0.56706E+01  0.13412E-02  0.54081E+01  0.56706E+01  0.13412E-02  0.54081E+01
    5.0140   1.2140  38.1951  0.42190E+01  0.47236E+01  0.89679E-03  0.45158E+01  0.47236E+01  0.89679E-03  0.45158E+01
    5.0140   1.2140  39.2944  0.35550E+01  0.39457E+01  0.60532E-03  0.37797E+01  0.39457E+01  0.60532E-03  0.37797E+01
    5.0140   1.2140  40.3685  0.30043E+01  0.33048E+01  0.41264E-03  0.31723E+01  0.33048E+01  0.41264E-03  0.31723E+01
    5.0140   1.2140  41.4194  0.25454E+01  0.27745E+01  0.28316E-03  0.26677E+01  0.27745E+01  0.28316E-03  0.26677E+01
    5.0140   1.2140  42.4489  0.21375E+01  0.23151E+01  0.19583E-03  0.22288E+01  0.23151E+01  0.19583E-03  0.22288E+01
    5.0140   1.2140  43.4586  0.17969E+01  0.19344E+01  0.13637E-03  0.18646E+01  0.19344E+01  0.13637E-03  0.18646E+01
    5.0140   1.2140  44.4498  0.15151E+01  0.16203E+01  0.96012E-04  0.15636E+01  0.16203E+01  0.96012E-04  0.15636E+01
    5.0140   1.2140  45.4239  0.12813E+01  0.13598E+01  0.68427E-04  0.13137E+01  0.13598E+01  0.68427E-04  0.13137E+01
    5.0140   1.2140  46.3819  0.10710E+01  0.11312E+01  0.49470E-04  0.10936E+01  0.11312E+01  0.49470E-04  0.10936E+01
    5.0140   1.2140  47.3249  0.89606E+00  0.94194E+00  0.36137E-04  0.91126E+00  0.94194E+00  0.36137E-04  0.91126E+00
    5.0140   1.1440  24.3039  0.34149E+02  0.46000E+02  0.22847E+00  0.41026E+02  0.46000E+02  0.22847E+00  0.41026E+02
    5.0140   1.1440  26.0518  0.26402E+02  0.34636E+02  0.11832E+00  0.31291E+02  0.34636E+02  0.11832E+00  0.31291E+02
    5.0140   1.1440  27.6967  0.20830E+02  0.26714E+02  0.64763E-01  0.24375E+02  0.26714E+02  0.64763E-01  0.24375E+02
    5.0140   1.1440  29.2562  0.16690E+02  0.20973E+02  0.36700E-01  0.19293E+02  0.20973E+02  0.36700E-01  0.19293E+02
    5.0140   1.1440  30.7433  0.13535E+02  0.16706E+02  0.21428E-01  0.15471E+02  0.16706E+02  0.21428E-01  0.15471E+02
    5.0140   1.1440  32.1682  0.11081E+02  0.13459E+02  0.12894E-01  0.12535E+02  0.13459E+02  0.12894E-01  0.12535E+02
    5.0140   1.1440  33.5388  0.91406E+01  0.10941E+02  0.79003E-02  0.10240E+02  0.10941E+02  0.79003E-02  0.10240E+02
    5.0140   1.1440  34.8617  0.75854E+01  0.89589E+01  0.49470E-02  0.84209E+01  0.89589E+01  0.49470E-02  0.84209E+01
    5.0140   1.1440  36.1421  0.63247E+01  0.73796E+01  0.31406E-02  0.69614E+01  0.73796E+01  0.31406E-02  0.69614E+01
    5.0140   1.1440  37.3844  0.52928E+01  0.61068E+01  0.20302E-02  0.57792E+01  0.61068E+01  0.20302E-02  0.57792E+01
    5.0140   1.1440  38.5925  0.44414E+01  0.50704E+01  0.13319E-02  0.48122E+01  0.50704E+01  0.13319E-02  0.48122E+01
    5.0140   1.1440  39.7694  0.37348E+01  0.42237E+01  0.88818E-03  0.40185E+01  0.42237E+01  0.88818E-03  0.40185E+01
    5.0140   1.1440  40.9180  0.31465E+01  0.35260E+01  0.60043E-03  0.33624E+01  0.35260E+01  0.60043E-03  0.33624E+01
    5.0140   1.1440  42.0406  0.26569E+01  0.29518E+01  0.40985E-03  0.28202E+01  0.29518E+01  0.40985E-03  0.28202E+01
    5.0140   1.1440  43.1393  0.22511E+01  0.24772E+01  0.28195E-03  0.23717E+01  0.24772E+01  0.28195E-03  0.23717E+01
    5.0140   1.1440  44.2160  0.18948E+01  0.20698E+01  0.19530E-03  0.19845E+01  0.20698E+01  0.19530E-03  0.19845E+01
    5.0140   1.1440  45.2722  0.15909E+01  0.17274E+01  0.13607E-03  0.16582E+01  0.17274E+01  0.13607E-03  0.16582E+01
    5.0140   1.1440  46.3096  0.13399E+01  0.14451E+01  0.95677E-04  0.13892E+01  0.14451E+01  0.95677E-04  0.13892E+01
    5.0140   1.1440  47.3292  0.11322E+01  0.12119E+01  0.68084E-04  0.11663E+01  0.12119E+01  0.68084E-04  0.11663E+01
    5.0140   1.1440  48.3324  0.94806E+00  0.10091E+01  0.49136E-04  0.97200E+00  0.10091E+01  0.49136E-04  0.97200E+00
    5.0140   1.1440  49.3203  0.79209E+00  0.83908E+00  0.35895E-04  0.80884E+00  0.83908E+00  0.35895E-04  0.80884E+00
    5.0140   1.0740  25.3257  0.30050E+02  0.41203E+02  0.23010E+00  0.36360E+02  0.41203E+02  0.23010E+00  0.36360E+02
    5.0140   1.0740  27.1496  0.23244E+02  0.31020E+02  0.11959E+00  0.27758E+02  0.31020E+02  0.11959E+00  0.27758E+02
    5.0140   1.0740  28.8667  0.18347E+02  0.23909E+02  0.65175E-01  0.21625E+02  0.23909E+02  0.65175E-01  0.21625E+02
    5.0140   1.0740  30.4952  0.14707E+02  0.18772E+02  0.37017E-01  0.17124E+02  0.18772E+02  0.37017E-01  0.17124E+02
    5.0140   1.0740  32.0485  0.11931E+02  0.14945E+02  0.21549E-01  0.13734E+02  0.14945E+02  0.21549E-01  0.13734E+02
    5.0140   1.0740  33.5374  0.97710E+01  0.12036E+02  0.12966E-01  0.11129E+02  0.12036E+02  0.12966E-01  0.11129E+02
    5.0140   1.0740  34.9700  0.80624E+01  0.97823E+01  0.79490E-02  0.90921E+01  0.97823E+01  0.79490E-02  0.90921E+01
    5.0140   1.0740  36.3531  0.66924E+01  0.80092E+01  0.49672E-02  0.74775E+01  0.80092E+01  0.49672E-02  0.74775E+01
    5.0140   1.0740  37.6922  0.55814E+01  0.65952E+01  0.31562E-02  0.61818E+01  0.65952E+01  0.31562E-02  0.61818E+01
    5.0140   1.0740  38.9920  0.46718E+01  0.54561E+01  0.20330E-02  0.51322E+01  0.54561E+01  0.20330E-02  0.51322E+01
    5.0140   1.0740  40.2564  0.39211E+01  0.45304E+01  0.13342E-02  0.42742E+01  0.45304E+01  0.13342E-02  0.42742E+01
    5.0140   1.0740  41.4886  0.32977E+01  0.37723E+01  0.88652E-03  0.35683E+01  0.37723E+01  0.88652E-03  0.35683E+01
    5.0140   1.0740  42.6916  0.27781E+01  0.31482E+01  0.59967E-03  0.29853E+01  0.31482E+01  0.59967E-03  0.29853E+01
    5.0140   1.0740  43.8678  0.23446E+01  0.26331E+01  0.40997E-03  0.25025E+01  0.26331E+01  0.40997E-03  0.25025E+01
    5.0140   1.0740  45.0193  0.19850E+01  0.22084E+01  0.28277E-03  0.21033E+01  0.22084E+01  0.28277E-03  0.21033E+01
    5.0140   1.0740  46.1482  0.16757E+01  0.18484E+01  0.19638E-03  0.17636E+01  0.18484E+01  0.19638E-03  0.17636E+01
    5.0140   1.0740  47.2562  0.14054E+01  0.15409E+01  0.13711E-03  0.14721E+01  0.15409E+01  0.13711E-03  0.14721E+01
    5.0140   1.0740  48.3446  0.11825E+01  0.12879E+01  0.96354E-04  0.12320E+01  0.12879E+01  0.96354E-04  0.12320E+01
    5.0140   1.0740  49.4150  0.99766E+00  0.10785E+01  0.68521E-04  0.10331E+01  0.10785E+01  0.68521E-04  0.10331E+01
    5.0140   1.0740  50.4685  0.83744E+00  0.89937E+00  0.49335E-04  0.86241E+00  0.89937E+00  0.49335E-04  0.86241E+00
    5.0140   1.0740  51.5062  0.69866E+00  0.74684E+00  0.35979E-04  0.71668E+00  0.74684E+00  0.35979E-04  0.71668E+00
    5.0140   1.0040  26.4448  0.26354E+02  0.36848E+02  0.23295E+00  0.32131E+02  0.36848E+02  0.23295E+00  0.32131E+02
    5.0140   1.0040  28.3526  0.20396E+02  0.27751E+02  0.12171E+00  0.24559E+02  0.27751E+02  0.12171E+00  0.24559E+02
    5.0140   1.0040  30.1492  0.16107E+02  0.21379E+02  0.66032E-01  0.19138E+02  0.21379E+02  0.66032E-01  0.19138E+02
    5.0140   1.0040  31.8537  0.12917E+02  0.16781E+02  0.37607E-01  0.15160E+02  0.16781E+02  0.37607E-01  0.15160E+02
    5.0140   1.0040  33.4802  0.10483E+02  0.13353E+02  0.21926E-01  0.12161E+02  0.13353E+02  0.21926E-01  0.12161E+02
    5.0140   1.0040  35.0396  0.85885E+01  0.10751E+02  0.13133E-01  0.98556E+01  0.10751E+02  0.13133E-01  0.98556E+01
    5.0140   1.0040  36.5408  0.70887E+01  0.87370E+01  0.80683E-02  0.80529E+01  0.87370E+01  0.80683E-02  0.80529E+01
    5.0140   1.0040  37.9906  0.58858E+01  0.71510E+01  0.50310E-02  0.66231E+01  0.71510E+01  0.50310E-02  0.66231E+01
    5.0140   1.0040  39.3949  0.49099E+01  0.58870E+01  0.31993E-02  0.54758E+01  0.58870E+01  0.31993E-02  0.54758E+01
    5.0140   1.0040  40.7585  0.41106E+01  0.48677E+01  0.20604E-02  0.45452E+01  0.48677E+01  0.20604E-02  0.45452E+01
    5.0140   1.0040  42.0854  0.34509E+01  0.40414E+01  0.13484E-02  0.37864E+01  0.40414E+01  0.13484E-02  0.37864E+01
    5.0140   1.0040  43.3792  0.29027E+01  0.33644E+01  0.89620E-03  0.31611E+01  0.33644E+01  0.89620E-03  0.31611E+01
    5.0140   1.0040  44.6427  0.24453E+01  0.28068E+01  0.60343E-03  0.26440E+01  0.28068E+01  0.60343E-03  0.26440E+01
    5.0140   1.0040  45.8786  0.20631E+01  0.23464E+01  0.41349E-03  0.22156E+01  0.23464E+01  0.41349E-03  0.22156E+01
    5.0140   1.0040  47.0892  0.17451E+01  0.19663E+01  0.28573E-03  0.18607E+01  0.19663E+01  0.28573E-03  0.18607E+01
    5.0140   1.0040  48.2764  0.14766E+01  0.16482E+01  0.19922E-03  0.15628E+01  0.16482E+01  0.19922E-03  0.15628E+01
    5.0140   1.0040  49.4421  0.12381E+01  0.13729E+01  0.13951E-03  0.13039E+01  0.13729E+01  0.13951E-03  0.13039E+01
    5.0140   1.0040  50.5879  0.10406E+01  0.11464E+01  0.98331E-04  0.10902E+01  0.11464E+01  0.98331E-04  0.10902E+01
    5.0140   1.0040  51.7151  0.87685E+00  0.95888E+00  0.69825E-04  0.91315E+00  0.95888E+00  0.69825E-04  0.91315E+00
    5.0140   1.0040  52.8251  0.73757E+00  0.80057E+00  0.50234E-04  0.76335E+00  0.80057E+00  0.50234E-04  0.76335E+00
    5.0140   1.0040  53.9190  0.61457E+00  0.66387E+00  0.36510E-04  0.63357E+00  0.66387E+00  0.36510E-04  0.63357E+00
    5.0140   0.9440  27.4954  0.23476E+02  0.33457E+02  0.23645E+00  0.28817E+02  0.33457E+02  0.23645E+00  0.28817E+02
    5.0140   0.9440  29.4822  0.18177E+02  0.25203E+02  0.12425E+00  0.22053E+02  0.25203E+02  0.12425E+00  0.22053E+02
    5.0140   0.9440  31.3540  0.14361E+02  0.19403E+02  0.67526E-01  0.17194E+02  0.19403E+02  0.67526E-01  0.17194E+02
    5.0140   0.9440  33.1303  0.11522E+02  0.15222E+02  0.38350E-01  0.13623E+02  0.15222E+02  0.38350E-01  0.13623E+02
    5.0140   0.9440  34.8260  0.93542E+01  0.12115E+02  0.22431E-01  0.10931E+02  0.12115E+02  0.22431E-01  0.10931E+02
    5.0140   0.9440  36.4524  0.76659E+01  0.97490E+01  0.13383E-01  0.88598E+01  0.97490E+01  0.13383E-01  0.88598E+01
    5.0140   0.9440  38.0185  0.63292E+01  0.79192E+01  0.82305E-02  0.72398E+01  0.79192E+01  0.82305E-02  0.72398E+01
    5.0140   0.9440  39.5317  0.52564E+01  0.64803E+01  0.51405E-02  0.59548E+01  0.64803E+01  0.51405E-02  0.59548E+01
    5.0140   0.9440  40.9980  0.43857E+01  0.53344E+01  0.32615E-02  0.49235E+01  0.53344E+01  0.32615E-02  0.49235E+01
    5.0140   0.9440  42.4223  0.36725E+01  0.44107E+01  0.21044E-02  0.40875E+01  0.44107E+01  0.21044E-02  0.40875E+01
    5.0140   0.9440  43.8088  0.30837E+01  0.36605E+01  0.13734E-02  0.34044E+01  0.36605E+01  0.13734E-02  0.34044E+01
    5.0140   0.9440  45.1612  0.25943E+01  0.30466E+01  0.91257E-03  0.28422E+01  0.30466E+01  0.91257E-03  0.28422E+01
    5.0140   0.9440  46.4826  0.21856E+01  0.25412E+01  0.61391E-03  0.23772E+01  0.25412E+01  0.61391E-03  0.23772E+01
    5.0140   0.9440  47.7756  0.18437E+01  0.21235E+01  0.41946E-03  0.19914E+01  0.21235E+01  0.41946E-03  0.19914E+01
    5.0140   0.9440  49.0427  0.15583E+01  0.17778E+01  0.29065E-03  0.16714E+01  0.17778E+01  0.29065E-03  0.16714E+01
    5.0140   0.9440  50.2859  0.13200E+01  0.14910E+01  0.20309E-03  0.14048E+01  0.14910E+01  0.20309E-03  0.14048E+01
    5.0140   0.9440  51.5071  0.11077E+01  0.12425E+01  0.14285E-03  0.11725E+01  0.12425E+01  0.14285E-03  0.11725E+01
    5.0140   0.9440  52.7079  0.93019E+00  0.10364E+01  0.10096E-03  0.97951E+00  0.10364E+01  0.10096E-03  0.97951E+00
    5.0140   0.9440  53.8899  0.78297E+00  0.86603E+00  0.71899E-04  0.81968E+00  0.86603E+00  0.71899E-04  0.81968E+00
    5.0140   0.9440  55.0543  0.65934E+00  0.72352E+00  0.51612E-04  0.68573E+00  0.72352E+00  0.51612E-04  0.68573E+00
    5.0140   0.9440  56.2025  0.54914E+00  0.59958E+00  0.37480E-04  0.56881E+00  0.59958E+00  0.37480E-04  0.56881E+00
    5.0140   0.8940  28.4461  0.21264E+02  0.30840E+02  0.24021E+00  0.26259E+02  0.30840E+02  0.24021E+00  0.26259E+02
    5.0140   0.8940  30.5048  0.16471E+02  0.23231E+02  0.12692E+00  0.20116E+02  0.23231E+02  0.12692E+00  0.20116E+02
    5.0140   0.8940  32.4449  0.13018E+02  0.17884E+02  0.69266E-01  0.15693E+02  0.17884E+02  0.69266E-01  0.15693E+02
    5.0140   0.8940  34.2867  0.10448E+02  0.14023E+02  0.39166E-01  0.12436E+02  0.14023E+02  0.39166E-01  0.12436E+02
    5.0140   0.8940  36.0455  0.84855E+01  0.11160E+02  0.22983E-01  0.99808E+01  0.11160E+02  0.22983E-01  0.99808E+01
    5.0140   0.8940  37.7330  0.69560E+01  0.89785E+01  0.13737E-01  0.80910E+01  0.89785E+01  0.13737E-01  0.80910E+01
    5.0140   0.8940  39.3586  0.57444E+01  0.72914E+01  0.84144E-02  0.66122E+01  0.72914E+01  0.84144E-02  0.66122E+01
    5.0140   0.8940  40.9298  0.47717E+01  0.59625E+01  0.52683E-02  0.54390E+01  0.59625E+01  0.52683E-02  0.54390E+01
    5.0140   0.8940  42.4528  0.39821E+01  0.49092E+01  0.33393E-02  0.44971E+01  0.49092E+01  0.33393E-02  0.44971E+01
    5.0140   0.8940  43.9327  0.33351E+01  0.40581E+01  0.21560E-02  0.37336E+01  0.40581E+01  0.21560E-02  0.37336E+01
    5.0140   0.8940  45.3740  0.28008E+01  0.33672E+01  0.14092E-02  0.31091E+01  0.33672E+01  0.14092E-02  0.31091E+01
    5.0140   0.8940  46.7804  0.23566E+01  0.28021E+01  0.93289E-03  0.25962E+01  0.28021E+01  0.93289E-03  0.25962E+01
    5.0140   0.8940  48.1550  0.19856E+01  0.23366E+01  0.62830E-03  0.21713E+01  0.23366E+01  0.62830E-03  0.21713E+01
    5.0140   0.8940  49.5007  0.16748E+01  0.19519E+01  0.42786E-03  0.18185E+01  0.19519E+01  0.42786E-03  0.18185E+01
    5.0140   0.8940  50.8199  0.14149E+01  0.16336E+01  0.29650E-03  0.15255E+01  0.16336E+01  0.29650E-03  0.15255E+01
    5.0140   0.8940  52.1148  0.11988E+01  0.13699E+01  0.20768E-03  0.12824E+01  0.13699E+01  0.20768E-03  0.12824E+01
    5.0140   0.8940  53.3874  0.10072E+01  0.11423E+01  0.14650E-03  0.10712E+01  0.11423E+01  0.14650E-03  0.10712E+01
    5.0140   0.8940  54.6392  0.84520E+00  0.95204E+00  0.10397E-03  0.89420E+00  0.95204E+00  0.10397E-03  0.89420E+00
    5.0140   0.8940  55.8720  0.71093E+00  0.79492E+00  0.74241E-04  0.74778E+00  0.79492E+00  0.74241E-04  0.74778E+00
    5.0140   0.8940  57.0870  0.59888E+00  0.66421E+00  0.53406E-04  0.62578E+00  0.66421E+00  0.53406E-04  0.62578E+00
    5.0140   0.8940  58.2856  0.49884E+00  0.55030E+00  0.38682E-04  0.51895E+00  0.55030E+00  0.38682E-04  0.51895E+00
    5.0140   0.8340  29.6927  0.18815E+02  0.27923E+02  0.24616E+00  0.23413E+02  0.27923E+02  0.24616E+00  0.23413E+02
    5.0140   0.8340  31.8461  0.14582E+02  0.21039E+02  0.13084E+00  0.17956E+02  0.21039E+02  0.13084E+00  0.17956E+02
    5.0140   0.8340  33.8765  0.11531E+02  0.16199E+02  0.71898E-01  0.14023E+02  0.16199E+02  0.71898E-01  0.14023E+02
    5.0140   0.8340  35.8048  0.92585E+01  0.12694E+02  0.40558E-01  0.11117E+02  0.12694E+02  0.40558E-01  0.11117E+02
    5.0140   0.8340  37.6471  0.75223E+01  0.10100E+02  0.23828E-01  0.89246E+01  0.10100E+02  0.23828E-01  0.89246E+01
    5.0140   0.8340  39.4156  0.61686E+01  0.81235E+01  0.14302E-01  0.72362E+01  0.81235E+01  0.14302E-01  0.72362E+01
    5.0140   0.8340  41.1200  0.50957E+01  0.65943E+01  0.87229E-02  0.59144E+01  0.65943E+01  0.87229E-02  0.59144E+01
    5.0140   0.8340  42.7682  0.42340E+01  0.53930E+01  0.54698E-02  0.48651E+01  0.53930E+01  0.54698E-02  0.48651E+01
    5.0140   0.8340  44.3666  0.35342E+01  0.44367E+01  0.34782E-02  0.40227E+01  0.44367E+01  0.34782E-02  0.40227E+01
    5.0140   0.8340  45.9207  0.29606E+01  0.36677E+01  0.22391E-02  0.33399E+01  0.36677E+01  0.22391E-02  0.33399E+01
    5.0140   0.8340  47.4350  0.24867E+01  0.30428E+01  0.14680E-02  0.27816E+01  0.30428E+01  0.14680E-02  0.27816E+01
